agency_cd,site_no,datetime,165986_00060_00001,165986_00060_00001_cd,165987_00060_00002,165987_00060_00002_cd,84936_00060_00003,84936_00060_00003_cd,84937_00065_00001,84937_00065_00001_cd,84938_00065_00002,84938_00065_00002_cd,84939_00065_00003,84939_00065_00003_cd
USGS,2085000,5/23/73,,,,,,,,,,,,
USGS,2085000,5/24/73,,,,,,,,,,,,
USGS,2085000,5/25/73,,,,,,,,,,,,
USGS,2085000,5/26/73,,,,,,,,,,,,
USGS,2085000,5/27/73,,,,,,,,,,,,
USGS,2085000,5/28/73,,,,,,,,,,,,
USGS,2085000,5/29/73,,,,,,,,,,,,
USGS,2085000,5/30/73,,,,,,,,,,,,
USGS,2085000,5/31/73,,,,,,,,,,,,
USGS,2085000,6/1/73,,,,,,,,,,,,
USGS,2085000,6/2/73,,,,,,,,,,,,
USGS,2085000,6/3/73,,,,,,,,,,,,
USGS,2085000,6/4/73,,,,,,,,,,,,
USGS,2085000,6/5/73,,,,,,,,,,,,
USGS,2085000,6/6/73,,,,,,,,,,,,
USGS,2085000,6/7/73,,,,,,,,,,,,
USGS,2085000,6/8/73,,,,,,,,,,,,
USGS,2085000,6/9/73,,,,,,,,,,,,
USGS,2085000,6/10/73,,,,,,,,,,,,
USGS,2085000,6/11/73,,,,,,,,,,,,
USGS,2085000,6/12/73,,,,,,,,,,,,
USGS,2085000,6/13/73,,,,,,,,,,,,
USGS,2085000,6/14/73,,,,,,,,,,,,
USGS,2085000,6/15/73,,,,,,,,,,,,
USGS,2085000,6/16/73,,,,,,,,,,,,
USGS,2085000,6/17/73,,,,,,,,,,,,
USGS,2085000,6/18/73,,,,,,,,,,,,
USGS,2085000,6/19/73,,,,,,,,,,,,
USGS,2085000,6/20/73,,,,,,,,,,,,
USGS,2085000,6/21/73,,,,,,,,,,,,
USGS,2085000,6/22/73,,,,,,,,,,,,
USGS,2085000,6/23/73,,,,,,,,,,,,
USGS,2085000,6/24/73,,,,,,,,,,,,
USGS,2085000,6/25/73,,,,,,,,,,,,
USGS,2085000,6/26/73,,,,,,,,,,,,
USGS,2085000,6/27/73,,,,,,,,,,,,
USGS,2085000,6/28/73,,,,,,,,,,,,
USGS,2085000,6/29/73,,,,,,,,,,,,
USGS,2085000,6/30/73,,,,,,,,,,,,
USGS,2085000,7/1/73,,,,,,,,,,,,
USGS,2085000,7/2/73,,,,,,,,,,,,
USGS,2085000,7/3/73,,,,,,,,,,,,
USGS,2085000,7/4/73,,,,,,,,,,,,
USGS,2085000,7/5/73,,,,,,,,,,,,
USGS,2085000,7/6/73,,,,,,,,,,,,
USGS,2085000,7/7/73,,,,,,,,,,,,
USGS,2085000,7/8/73,,,,,,,,,,,,
USGS,2085000,7/9/73,,,,,,,,,,,,
USGS,2085000,7/10/73,,,,,,,,,,,,
USGS,2085000,7/11/73,,,,,,,,,,,,
USGS,2085000,7/12/73,,,,,,,,,,,,
USGS,2085000,7/13/73,,,,,,,,,,,,
USGS,2085000,7/14/73,,,,,,,,,,,,
USGS,2085000,7/15/73,,,,,,,,,,,,
USGS,2085000,7/16/73,,,,,,,,,,,,
USGS,2085000,7/17/73,,,,,,,,,,,,
USGS,2085000,7/18/73,,,,,,,,,,,,
USGS,2085000,7/19/73,,,,,,,,,,,,
USGS,2085000,7/20/73,,,,,,,,,,,,
USGS,2085000,7/21/73,,,,,,,,,,,,
USGS,2085000,7/22/73,,,,,,,,,,,,
USGS,2085000,7/23/73,,,,,,,,,,,,
USGS,2085000,7/24/73,,,,,,,,,,,,
USGS,2085000,7/25/73,,,,,,,,,,,,
USGS,2085000,7/26/73,,,,,,,,,,,,
USGS,2085000,7/27/73,,,,,,,,,,,,
USGS,2085000,7/28/73,,,,,,,,,,,,
USGS,2085000,7/29/73,,,,,,,,,,,,
USGS,2085000,7/30/73,,,,,,,,,,,,
USGS,2085000,7/31/73,,,,,,,,,,,,
USGS,2085000,8/1/73,,,,,,,,,,,,
USGS,2085000,8/2/73,,,,,,,,,,,,
USGS,2085000,8/3/73,,,,,,,,,,,,
USGS,2085000,8/4/73,,,,,,,,,,,,
USGS,2085000,8/5/73,,,,,,,,,,,,
USGS,2085000,8/6/73,,,,,,,,,,,,
USGS,2085000,8/7/73,,,,,,,,,,,,
USGS,2085000,8/8/73,,,,,,,,,,,,
USGS,2085000,8/9/73,,,,,,,,,,,,
USGS,2085000,8/10/73,,,,,,,,,,,,
USGS,2085000,8/11/73,,,,,,,,,,,,
USGS,2085000,8/12/73,,,,,,,,,,,,
USGS,2085000,8/13/73,,,,,,,,,,,,
USGS,2085000,8/14/73,,,,,,,,,,,,
USGS,2085000,8/15/73,,,,,,,,,,,,
USGS,2085000,8/16/73,,,,,,,,,,,,
USGS,2085000,8/17/73,,,,,,,,,,,,
USGS,2085000,8/18/73,,,,,,,,,,,,
USGS,2085000,8/19/73,,,,,,,,,,,,
USGS,2085000,8/20/73,,,,,,,,,,,,
USGS,2085000,8/21/73,,,,,,,,,,,,
USGS,2085000,8/22/73,,,,,,,,,,,,
USGS,2085000,8/23/73,,,,,,,,,,,,
USGS,2085000,8/24/73,,,,,,,,,,,,
USGS,2085000,8/25/73,,,,,,,,,,,,
USGS,2085000,8/26/73,,,,,,,,,,,,
USGS,2085000,8/27/73,,,,,,,,,,,,
USGS,2085000,8/28/73,,,,,,,,,,,,
USGS,2085000,8/29/73,,,,,,,,,,,,
USGS,2085000,8/30/73,,,,,,,,,,,,
USGS,2085000,8/31/73,,,,,,,,,,,,
USGS,2085000,9/1/73,,,,,,,,,,,,
USGS,2085000,9/2/73,,,,,,,,,,,,
USGS,2085000,9/3/73,,,,,,,,,,,,
USGS,2085000,9/4/73,,,,,,,,,,,,
USGS,2085000,9/5/73,,,,,,,,,,,,
USGS,2085000,9/6/73,,,,,,,,,,,,
USGS,2085000,9/7/73,,,,,,,,,,,,
USGS,2085000,9/8/73,,,,,,,,,,,,
USGS,2085000,9/9/73,,,,,,,,,,,,
USGS,2085000,9/10/73,,,,,,,,,,,,
USGS,2085000,9/11/73,,,,,,,,,,,,
USGS,2085000,9/12/73,,,,,,,,,,,,
USGS,2085000,9/13/73,,,,,,,,,,,,
USGS,2085000,9/14/73,,,,,,,,,,,,
USGS,2085000,9/15/73,,,,,,,,,,,,
USGS,2085000,9/16/73,,,,,,,,,,,,
USGS,2085000,9/17/73,,,,,,,,,,,,
USGS,2085000,9/18/73,,,,,,,,,,,,
USGS,2085000,9/19/73,,,,,,,,,,,,
USGS,2085000,9/20/73,,,,,,,,,,,,
USGS,2085000,9/21/73,,,,,,,,,,,,
USGS,2085000,9/22/73,,,,,,,,,,,,
USGS,2085000,9/23/73,,,,,,,,,,,,
USGS,2085000,9/24/73,,,,,,,,,,,,
USGS,2085000,9/25/73,,,,,,,,,,,,
USGS,2085000,9/26/73,,,,,,,,,,,,
USGS,2085000,9/27/73,,,,,,,,,,,,
USGS,2085000,9/28/73,,,,,,,,,,,,
USGS,2085000,9/29/73,,,,,,,,,,,,
USGS,2085000,9/30/73,,,,,,,,,,,,
USGS,2085000,10/1/73,,,,,,,,,,,,
USGS,2085000,10/2/73,,,,,,,,,,,,
USGS,2085000,10/3/73,,,,,,,,,,,,
USGS,2085000,10/4/73,,,,,,,,,,,,
USGS,2085000,10/5/73,,,,,,,,,,,,
USGS,2085000,10/6/73,,,,,,,,,,,,
USGS,2085000,10/7/73,,,,,,,,,,,,
USGS,2085000,10/8/73,,,,,,,,,,,,
USGS,2085000,10/9/73,,,,,,,,,,,,
USGS,2085000,10/10/73,,,,,,,,,,,,
USGS,2085000,10/11/73,,,,,,,,,,,,
USGS,2085000,10/12/73,,,,,,,,,,,,
USGS,2085000,10/13/73,,,,,,,,,,,,
USGS,2085000,10/14/73,,,,,,,,,,,,
USGS,2085000,10/15/73,,,,,,,,,,,,
USGS,2085000,10/16/73,,,,,,,,,,,,
USGS,2085000,10/17/73,,,,,,,,,,,,
USGS,2085000,10/18/73,,,,,,,,,,,,
USGS,2085000,10/19/73,,,,,,,,,,,,
USGS,2085000,10/20/73,,,,,,,,,,,,
USGS,2085000,10/21/73,,,,,,,,,,,,
USGS,2085000,10/22/73,,,,,,,,,,,,
USGS,2085000,10/23/73,,,,,,,,,,,,
USGS,2085000,10/24/73,,,,,,,,,,,,
USGS,2085000,10/25/73,,,,,,,,,,,,
USGS,2085000,10/26/73,,,,,,,,,,,,
USGS,2085000,10/27/73,,,,,,,,,,,,
USGS,2085000,10/28/73,,,,,,,,,,,,
USGS,2085000,10/29/73,,,,,,,,,,,,
USGS,2085000,10/30/73,,,,,,,,,,,,
USGS,2085000,10/31/73,,,,,,,,,,,,
USGS,2085000,11/1/73,,,,,,,,,,,,
USGS,2085000,11/2/73,,,,,,,,,,,,
USGS,2085000,11/3/73,,,,,,,,,,,,
USGS,2085000,11/4/73,,,,,,,,,,,,
USGS,2085000,11/5/73,,,,,,,,,,,,
USGS,2085000,11/6/73,,,,,,,,,,,,
USGS,2085000,11/7/73,,,,,,,,,,,,
USGS,2085000,11/8/73,,,,,,,,,,,,
USGS,2085000,11/9/73,,,,,,,,,,,,
USGS,2085000,11/10/73,,,,,,,,,,,,
USGS,2085000,11/11/73,,,,,,,,,,,,
USGS,2085000,11/12/73,,,,,,,,,,,,
USGS,2085000,11/13/73,,,,,,,,,,,,
USGS,2085000,11/14/73,,,,,,,,,,,,
USGS,2085000,11/15/73,,,,,,,,,,,,
USGS,2085000,11/16/73,,,,,,,,,,,,
USGS,2085000,11/17/73,,,,,,,,,,,,
USGS,2085000,11/18/73,,,,,,,,,,,,
USGS,2085000,11/19/73,,,,,,,,,,,,
USGS,2085000,11/20/73,,,,,,,,,,,,
USGS,2085000,11/21/73,,,,,,,,,,,,
USGS,2085000,11/22/73,,,,,,,,,,,,
USGS,2085000,11/23/73,,,,,,,,,,,,
USGS,2085000,11/24/73,,,,,,,,,,,,
USGS,2085000,11/25/73,,,,,,,,,,,,
USGS,2085000,11/26/73,,,,,,,,,,,,
USGS,2085000,11/27/73,,,,,,,,,,,,
USGS,2085000,11/28/73,,,,,,,,,,,,
USGS,2085000,11/29/73,,,,,,,,,,,,
USGS,2085000,11/30/73,,,,,,,,,,,,
USGS,2085000,12/1/73,,,,,,,,,,,,
USGS,2085000,12/2/73,,,,,,,,,,,,
USGS,2085000,12/3/73,,,,,,,,,,,,
USGS,2085000,12/4/73,,,,,,,,,,,,
USGS,2085000,12/5/73,,,,,,,,,,,,
USGS,2085000,12/6/73,,,,,,,,,,,,
USGS,2085000,12/7/73,,,,,,,,,,,,
USGS,2085000,12/8/73,,,,,,,,,,,,
USGS,2085000,12/9/73,,,,,,,,,,,,
USGS,2085000,12/10/73,,,,,,,,,,,,
USGS,2085000,12/11/73,,,,,,,,,,,,
USGS,2085000,12/12/73,,,,,,,,,,,,
USGS,2085000,12/13/73,,,,,,,,,,,,
USGS,2085000,12/14/73,,,,,,,,,,,,
USGS,2085000,12/15/73,,,,,,,,,,,,
USGS,2085000,12/16/73,,,,,,,,,,,,
USGS,2085000,12/17/73,,,,,,,,,,,,
USGS,2085000,12/18/73,,,,,,,,,,,,
USGS,2085000,12/19/73,,,,,,,,,,,,
USGS,2085000,12/20/73,,,,,,,,,,,,
USGS,2085000,12/21/73,,,,,,,,,,,,
USGS,2085000,12/22/73,,,,,,,,,,,,
USGS,2085000,12/23/73,,,,,,,,,,,,
USGS,2085000,12/24/73,,,,,,,,,,,,
USGS,2085000,12/25/73,,,,,,,,,,,,
USGS,2085000,12/26/73,,,,,,,,,,,,
USGS,2085000,12/27/73,,,,,,,,,,,,
USGS,2085000,12/28/73,,,,,,,,,,,,
USGS,2085000,12/29/73,,,,,,,,,,,,
USGS,2085000,12/30/73,,,,,,,,,,,,
USGS,2085000,12/31/73,,,,,,,,,,,,
USGS,2085000,1/1/74,,,,,,,,,,,,
USGS,2085000,1/2/74,,,,,,,,,,,,
USGS,2085000,1/3/74,,,,,,,,,,,,
USGS,2085000,1/4/74,,,,,,,,,,,,
USGS,2085000,1/5/74,,,,,,,,,,,,
USGS,2085000,1/6/74,,,,,,,,,,,,
USGS,2085000,1/7/74,,,,,,,,,,,,
USGS,2085000,1/8/74,,,,,,,,,,,,
USGS,2085000,1/9/74,,,,,,,,,,,,
USGS,2085000,1/10/74,,,,,,,,,,,,
USGS,2085000,1/11/74,,,,,,,,,,,,
USGS,2085000,1/12/74,,,,,,,,,,,,
USGS,2085000,1/13/74,,,,,,,,,,,,
USGS,2085000,1/14/74,,,,,,,,,,,,
USGS,2085000,1/15/74,,,,,,,,,,,,
USGS,2085000,1/16/74,,,,,,,,,,,,
USGS,2085000,1/17/74,,,,,,,,,,,,
USGS,2085000,1/18/74,,,,,,,,,,,,
USGS,2085000,1/19/74,,,,,,,,,,,,
USGS,2085000,1/20/74,,,,,,,,,,,,
USGS,2085000,1/21/74,,,,,,,,,,,,
USGS,2085000,1/22/74,,,,,,,,,,,,
USGS,2085000,1/23/74,,,,,,,,,,,,
USGS,2085000,1/24/74,,,,,,,,,,,,
USGS,2085000,1/25/74,,,,,,,,,,,,
USGS,2085000,1/26/74,,,,,,,,,,,,
USGS,2085000,1/27/74,,,,,,,,,,,,
USGS,2085000,1/28/74,,,,,,,,,,,,
USGS,2085000,1/29/74,,,,,,,,,,,,
USGS,2085000,1/30/74,,,,,,,,,,,,
USGS,2085000,1/31/74,,,,,,,,,,,,
USGS,2085000,2/1/74,,,,,,,,,,,,
USGS,2085000,2/2/74,,,,,,,,,,,,
USGS,2085000,2/3/74,,,,,,,,,,,,
USGS,2085000,2/4/74,,,,,,,,,,,,
USGS,2085000,2/5/74,,,,,,,,,,,,
USGS,2085000,2/6/74,,,,,,,,,,,,
USGS,2085000,2/7/74,,,,,,,,,,,,
USGS,2085000,2/8/74,,,,,,,,,,,,
USGS,2085000,2/9/74,,,,,,,,,,,,
USGS,2085000,2/10/74,,,,,,,,,,,,
USGS,2085000,2/11/74,,,,,,,,,,,,
USGS,2085000,2/12/74,,,,,,,,,,,,
USGS,2085000,2/13/74,,,,,,,,,,,,
USGS,2085000,2/14/74,,,,,,,,,,,,
USGS,2085000,2/15/74,,,,,,,,,,,,
USGS,2085000,2/16/74,,,,,,,,,,,,
USGS,2085000,2/17/74,,,,,,,,,,,,
USGS,2085000,2/18/74,,,,,,,,,,,,
USGS,2085000,2/19/74,,,,,,,,,,,,
USGS,2085000,2/20/74,,,,,,,,,,,,
USGS,2085000,2/21/74,,,,,,,,,,,,
USGS,2085000,2/22/74,,,,,,,,,,,,
USGS,2085000,2/23/74,,,,,,,,,,,,
USGS,2085000,2/24/74,,,,,,,,,,,,
USGS,2085000,2/25/74,,,,,,,,,,,,
USGS,2085000,2/26/74,,,,,,,,,,,,
USGS,2085000,2/27/74,,,,,,,,,,,,
USGS,2085000,2/28/74,,,,,,,,,,,,
USGS,2085000,3/1/74,,,,,,,,,,,,
USGS,2085000,3/2/74,,,,,,,,,,,,
USGS,2085000,3/3/74,,,,,,,,,,,,
USGS,2085000,3/4/74,,,,,,,,,,,,
USGS,2085000,3/5/74,,,,,,,,,,,,
USGS,2085000,3/6/74,,,,,,,,,,,,
USGS,2085000,3/7/74,,,,,,,,,,,,
USGS,2085000,3/8/74,,,,,,,,,,,,
USGS,2085000,3/9/74,,,,,,,,,,,,
USGS,2085000,3/10/74,,,,,,,,,,,,
USGS,2085000,3/11/74,,,,,,,,,,,,
USGS,2085000,3/12/74,,,,,,,,,,,,
USGS,2085000,3/13/74,,,,,,,,,,,,
USGS,2085000,3/14/74,,,,,,,,,,,,
USGS,2085000,3/15/74,,,,,,,,,,,,
USGS,2085000,3/16/74,,,,,,,,,,,,
USGS,2085000,3/17/74,,,,,,,,,,,,
USGS,2085000,3/18/74,,,,,,,,,,,,
USGS,2085000,3/19/74,,,,,,,,,,,,
USGS,2085000,3/20/74,,,,,,,,,,,,
USGS,2085000,3/21/74,,,,,,,,,,,,
USGS,2085000,3/22/74,,,,,,,,,,,,
USGS,2085000,3/23/74,,,,,,,,,,,,
USGS,2085000,3/24/74,,,,,,,,,,,,
USGS,2085000,3/25/74,,,,,,,,,,,,
USGS,2085000,3/26/74,,,,,,,,,,,,
USGS,2085000,3/27/74,,,,,,,,,,,,
USGS,2085000,3/28/74,,,,,,,,,,,,
USGS,2085000,3/29/74,,,,,,,,,,,,
USGS,2085000,3/30/74,,,,,,,,,,,,
USGS,2085000,3/31/74,,,,,,,,,,,,
USGS,2085000,4/1/74,,,,,,,,,,,,
USGS,2085000,4/2/74,,,,,,,,,,,,
USGS,2085000,4/3/74,,,,,,,,,,,,
USGS,2085000,4/4/74,,,,,,,,,,,,
USGS,2085000,4/5/74,,,,,,,,,,,,
USGS,2085000,4/6/74,,,,,,,,,,,,
USGS,2085000,4/7/74,,,,,,,,,,,,
USGS,2085000,4/8/74,,,,,,,,,,,,
USGS,2085000,4/9/74,,,,,,,,,,,,
USGS,2085000,4/10/74,,,,,,,,,,,,
USGS,2085000,4/11/74,,,,,,,,,,,,
USGS,2085000,4/12/74,,,,,,,,,,,,
USGS,2085000,4/13/74,,,,,,,,,,,,
USGS,2085000,4/14/74,,,,,,,,,,,,
USGS,2085000,4/15/74,,,,,,,,,,,,
USGS,2085000,4/16/74,,,,,,,,,,,,
USGS,2085000,4/17/74,,,,,,,,,,,,
USGS,2085000,4/18/74,,,,,,,,,,,,
USGS,2085000,4/19/74,,,,,,,,,,,,
USGS,2085000,4/20/74,,,,,,,,,,,,
USGS,2085000,4/21/74,,,,,,,,,,,,
USGS,2085000,4/22/74,,,,,,,,,,,,
USGS,2085000,4/23/74,,,,,,,,,,,,
USGS,2085000,4/24/74,,,,,,,,,,,,
USGS,2085000,4/25/74,,,,,,,,,,,,
USGS,2085000,4/26/74,,,,,,,,,,,,
USGS,2085000,4/27/74,,,,,,,,,,,,
USGS,2085000,4/28/74,,,,,,,,,,,,
USGS,2085000,4/29/74,,,,,,,,,,,,
USGS,2085000,4/30/74,,,,,,,,,,,,
USGS,2085000,5/1/74,,,,,,,,,,,,
USGS,2085000,5/2/74,,,,,,,,,,,,
USGS,2085000,5/3/74,,,,,,,,,,,,
USGS,2085000,5/4/74,,,,,,,,,,,,
USGS,2085000,5/5/74,,,,,,,,,,,,
USGS,2085000,5/6/74,,,,,,,,,,,,
USGS,2085000,5/7/74,,,,,,,,,,,,
USGS,2085000,5/8/74,,,,,,,,,,,,
USGS,2085000,5/9/74,,,,,,,,,,,,
USGS,2085000,5/10/74,,,,,,,,,,,,
USGS,2085000,5/11/74,,,,,,,,,,,,
USGS,2085000,5/12/74,,,,,,,,,,,,
USGS,2085000,5/13/74,,,,,,,,,,,,
USGS,2085000,5/14/74,,,,,,,,,,,,
USGS,2085000,5/15/74,,,,,,,,,,,,
USGS,2085000,5/16/74,,,,,,,,,,,,
USGS,2085000,5/17/74,,,,,,,,,,,,
USGS,2085000,5/18/74,,,,,,,,,,,,
USGS,2085000,5/19/74,,,,,,,,,,,,
USGS,2085000,5/20/74,,,,,,,,,,,,
USGS,2085000,5/21/74,,,,,,,,,,,,
USGS,2085000,5/22/74,,,,,,,,,,,,
USGS,2085000,5/23/74,,,,,,,,,,,,
USGS,2085000,5/24/74,,,,,,,,,,,,
USGS,2085000,5/25/74,,,,,,,,,,,,
USGS,2085000,5/26/74,,,,,,,,,,,,
USGS,2085000,5/27/74,,,,,,,,,,,,
USGS,2085000,5/28/74,,,,,,,,,,,,
USGS,2085000,5/29/74,,,,,,,,,,,,
USGS,2085000,5/30/74,,,,,,,,,,,,
USGS,2085000,5/31/74,,,,,,,,,,,,
USGS,2085000,6/1/74,,,,,,,,,,,,
USGS,2085000,6/2/74,,,,,,,,,,,,
USGS,2085000,6/3/74,,,,,,,,,,,,
USGS,2085000,6/4/74,,,,,,,,,,,,
USGS,2085000,6/5/74,,,,,,,,,,,,
USGS,2085000,6/6/74,,,,,,,,,,,,
USGS,2085000,6/7/74,,,,,,,,,,,,
USGS,2085000,6/8/74,,,,,,,,,,,,
USGS,2085000,6/9/74,,,,,,,,,,,,
USGS,2085000,6/10/74,,,,,,,,,,,,
USGS,2085000,6/11/74,,,,,,,,,,,,
USGS,2085000,6/12/74,,,,,,,,,,,,
USGS,2085000,6/13/74,,,,,,,,,,,,
USGS,2085000,6/14/74,,,,,,,,,,,,
USGS,2085000,6/15/74,,,,,,,,,,,,
USGS,2085000,6/16/74,,,,,,,,,,,,
USGS,2085000,6/17/74,,,,,,,,,,,,
USGS,2085000,6/18/74,,,,,,,,,,,,
USGS,2085000,6/19/74,,,,,,,,,,,,
USGS,2085000,6/20/74,,,,,,,,,,,,
USGS,2085000,6/21/74,,,,,,,,,,,,
USGS,2085000,6/22/74,,,,,,,,,,,,
USGS,2085000,6/23/74,,,,,,,,,,,,
USGS,2085000,6/24/74,,,,,,,,,,,,
USGS,2085000,6/25/74,,,,,,,,,,,,
USGS,2085000,6/26/74,,,,,,,,,,,,
USGS,2085000,6/27/74,,,,,,,,,,,,
USGS,2085000,6/28/74,,,,,,,,,,,,
USGS,2085000,6/29/74,,,,,,,,,,,,
USGS,2085000,6/30/74,,,,,,,,,,,,
USGS,2085000,7/1/74,,,,,,,,,,,,
USGS,2085000,7/2/74,,,,,,,,,,,,
USGS,2085000,7/3/74,,,,,,,,,,,,
USGS,2085000,7/4/74,,,,,,,,,,,,
USGS,2085000,7/5/74,,,,,,,,,,,,
USGS,2085000,7/6/74,,,,,,,,,,,,
USGS,2085000,7/7/74,,,,,,,,,,,,
USGS,2085000,7/8/74,,,,,,,,,,,,
USGS,2085000,7/9/74,,,,,,,,,,,,
USGS,2085000,7/10/74,,,,,,,,,,,,
USGS,2085000,7/11/74,,,,,,,,,,,,
USGS,2085000,7/12/74,,,,,,,,,,,,
USGS,2085000,7/13/74,,,,,,,,,,,,
USGS,2085000,7/14/74,,,,,,,,,,,,
USGS,2085000,7/15/74,,,,,,,,,,,,
USGS,2085000,7/16/74,,,,,,,,,,,,
USGS,2085000,7/17/74,,,,,,,,,,,,
USGS,2085000,7/18/74,,,,,,,,,,,,
USGS,2085000,7/19/74,,,,,,,,,,,,
USGS,2085000,7/20/74,,,,,,,,,,,,
USGS,2085000,7/21/74,,,,,,,,,,,,
USGS,2085000,7/22/74,,,,,,,,,,,,
USGS,2085000,7/23/74,,,,,,,,,,,,
USGS,2085000,7/24/74,,,,,,,,,,,,
USGS,2085000,7/25/74,,,,,,,,,,,,
USGS,2085000,7/26/74,,,,,,,,,,,,
USGS,2085000,7/27/74,,,,,,,,,,,,
USGS,2085000,7/28/74,,,,,,,,,,,,
USGS,2085000,7/29/74,,,,,,,,,,,,
USGS,2085000,7/30/74,,,,,,,,,,,,
USGS,2085000,7/31/74,,,,,,,,,,,,
USGS,2085000,8/1/74,,,,,,,,,,,,
USGS,2085000,8/2/74,,,,,,,,,,,,
USGS,2085000,8/3/74,,,,,,,,,,,,
USGS,2085000,8/4/74,,,,,,,,,,,,
USGS,2085000,8/5/74,,,,,,,,,,,,
USGS,2085000,8/6/74,,,,,,,,,,,,
USGS,2085000,8/7/74,,,,,,,,,,,,
USGS,2085000,8/8/74,,,,,,,,,,,,
USGS,2085000,8/9/74,,,,,,,,,,,,
USGS,2085000,8/10/74,,,,,,,,,,,,
USGS,2085000,8/11/74,,,,,,,,,,,,
USGS,2085000,8/12/74,,,,,,,,,,,,
USGS,2085000,8/13/74,,,,,,,,,,,,
USGS,2085000,8/14/74,,,,,,,,,,,,
USGS,2085000,8/15/74,,,,,,,,,,,,
USGS,2085000,8/16/74,,,,,,,,,,,,
USGS,2085000,8/17/74,,,,,,,,,,,,
USGS,2085000,8/18/74,,,,,,,,,,,,
USGS,2085000,8/19/74,,,,,,,,,,,,
USGS,2085000,8/20/74,,,,,,,,,,,,
USGS,2085000,8/21/74,,,,,,,,,,,,
USGS,2085000,8/22/74,,,,,,,,,,,,
USGS,2085000,8/23/74,,,,,,,,,,,,
USGS,2085000,8/24/74,,,,,,,,,,,,
USGS,2085000,8/25/74,,,,,,,,,,,,
USGS,2085000,8/26/74,,,,,,,,,,,,
USGS,2085000,8/27/74,,,,,,,,,,,,
USGS,2085000,8/28/74,,,,,,,,,,,,
USGS,2085000,8/29/74,,,,,,,,,,,,
USGS,2085000,8/30/74,,,,,,,,,,,,
USGS,2085000,8/31/74,,,,,,,,,,,,
USGS,2085000,9/1/74,,,,,,,,,,,,
USGS,2085000,9/2/74,,,,,,,,,,,,
USGS,2085000,9/3/74,,,,,,,,,,,,
USGS,2085000,9/4/74,,,,,,,,,,,,
USGS,2085000,9/5/74,,,,,,,,,,,,
USGS,2085000,9/6/74,,,,,,,,,,,,
USGS,2085000,9/7/74,,,,,,,,,,,,
USGS,2085000,9/8/74,,,,,,,,,,,,
USGS,2085000,9/9/74,,,,,,,,,,,,
USGS,2085000,9/10/74,,,,,,,,,,,,
USGS,2085000,9/11/74,,,,,,,,,,,,
USGS,2085000,9/12/74,,,,,,,,,,,,
USGS,2085000,9/13/74,,,,,,,,,,,,
USGS,2085000,9/14/74,,,,,,,,,,,,
USGS,2085000,9/15/74,,,,,,,,,,,,
USGS,2085000,9/16/74,,,,,,,,,,,,
USGS,2085000,9/17/74,,,,,,,,,,,,
USGS,2085000,9/18/74,,,,,,,,,,,,
USGS,2085000,9/19/74,,,,,,,,,,,,
USGS,2085000,9/20/74,,,,,,,,,,,,
USGS,2085000,9/21/74,,,,,,,,,,,,
USGS,2085000,9/22/74,,,,,,,,,,,,
USGS,2085000,9/23/74,,,,,,,,,,,,
USGS,2085000,9/24/74,,,,,,,,,,,,
USGS,2085000,9/25/74,,,,,,,,,,,,
USGS,2085000,9/26/74,,,,,,,,,,,,
USGS,2085000,9/27/74,,,,,,,,,,,,
USGS,2085000,9/28/74,,,,,,,,,,,,
USGS,2085000,9/29/74,,,,,,,,,,,,
USGS,2085000,9/30/74,,,,,,,,,,,,
USGS,2085000,10/1/74,,,,,,,,,,,,
USGS,2085000,10/2/74,,,,,,,,,,,,
USGS,2085000,10/3/74,,,,,,,,,,,,
USGS,2085000,10/4/74,,,,,,,,,,,,
USGS,2085000,10/5/74,,,,,,,,,,,,
USGS,2085000,10/6/74,,,,,,,,,,,,
USGS,2085000,10/7/74,,,,,,,,,,,,
USGS,2085000,10/8/74,,,,,,,,,,,,
USGS,2085000,10/9/74,,,,,,,,,,,,
USGS,2085000,10/10/74,,,,,,,,,,,,
USGS,2085000,10/11/74,,,,,,,,,,,,
USGS,2085000,10/12/74,,,,,,,,,,,,
USGS,2085000,10/13/74,,,,,,,,,,,,
USGS,2085000,10/14/74,,,,,,,,,,,,
USGS,2085000,10/15/74,,,,,,,,,,,,
USGS,2085000,10/16/74,,,,,,,,,,,,
USGS,2085000,10/17/74,,,,,,,,,,,,
USGS,2085000,10/18/74,,,,,,,,,,,,
USGS,2085000,10/19/74,,,,,,,,,,,,
USGS,2085000,10/20/74,,,,,,,,,,,,
USGS,2085000,10/21/74,,,,,,,,,,,,
USGS,2085000,10/22/74,,,,,,,,,,,,
USGS,2085000,10/23/74,,,,,,,,,,,,
USGS,2085000,10/24/74,,,,,,,,,,,,
USGS,2085000,10/25/74,,,,,,,,,,,,
USGS,2085000,10/26/74,,,,,,,,,,,,
USGS,2085000,10/27/74,,,,,,,,,,,,
USGS,2085000,10/28/74,,,,,,,,,,,,
USGS,2085000,10/29/74,,,,,,,,,,,,
USGS,2085000,10/30/74,,,,,,,,,,,,
USGS,2085000,10/31/74,,,,,,,,,,,,
USGS,2085000,11/1/74,,,,,,,,,,,,
USGS,2085000,11/2/74,,,,,,,,,,,,
USGS,2085000,11/3/74,,,,,,,,,,,,
USGS,2085000,11/4/74,,,,,,,,,,,,
USGS,2085000,11/5/74,,,,,,,,,,,,
USGS,2085000,11/6/74,,,,,,,,,,,,
