lakeid,lakename,year4,daynum,sampledate,depth,depth_id,tpc,tpn,DIC_mg,DIC_uM,air_pco2,water_pco2,doc,absorbance
T,Tuesday Lake,2002,176,6/25/02,NA,NA,NA,NA,0.661,55.08333333,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,Metalimnion,-2,0.56,0.06,NA,NA,NA,NA,3.79,0.075
L,Paul Lake,2002,177,6/26/02,PML,-1,0.31,0.05,NA,NA,NA,NA,3.9,0.081
L,Paul Lake,2002,177,6/26/02,0,1,NA,NA,1.14,95,373.6,1356.88,NA,NA
L,Paul Lake,2002,177,6/26/02,0.6,2,NA,NA,1.193,99.41666667,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,1.1,3,NA,NA,1.205,100.4166667,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,1.9,4,NA,NA,1.212,101,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,2.8,5,NA,NA,1.387,115.5833333,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,4.4,6,NA,NA,1.218,101.5,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,9,7,NA,NA,6.571,547.5833333,NA,NA,NA,NA
L,Paul Lake,2002,177,6/26/02,Hypolimnion,7,1.89,0.3,NA,NA,NA,NA,4.83,0.171
R,Peter Lake,2002,177,6/26/02,NA,NA,NA,NA,0.983,81.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,177,6/26/02,NA,NA,NA,NA,0.617,51.41666667,NA,NA,NA,NA
R,Peter Lake,2002,178,6/27/02,NA,NA,NA,NA,0.823,68.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,178,6/27/02,NA,NA,NA,NA,0.654,54.5,NA,NA,NA,NA
R,Peter Lake,2002,179,6/28/02,NA,NA,NA,NA,0.544,45.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,179,6/28/02,NA,NA,NA,NA,0.627,52.25,NA,NA,NA,NA
R,Peter Lake,2002,180,6/29/02,NA,NA,NA,NA,0.573,47.75,NA,NA,NA,NA
T,Tuesday Lake,2002,180,6/29/02,NA,NA,NA,NA,0.629,52.41666667,NA,NA,NA,NA
R,Peter Lake,2002,181,6/30/02,NA,NA,NA,NA,0.709,59.08333333,NA,NA,NA,NA
T,Tuesday Lake,2002,181,6/30/02,NA,NA,NA,NA,0.731,60.91666667,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,Metalimnion,-2,1.05,0.21,NA,NA,NA,NA,4.55,0.071
R,Peter Lake,2002,182,7/1/02,PML,-1,2.18,0.33,NA,NA,NA,NA,5.68,0.079
R,Peter Lake,2002,182,7/1/02,0,1,NA,NA,0.594,49.5,370.05,59.05,NA,NA
R,Peter Lake,2002,182,7/1/02,0.45,2,NA,NA,0.577,48.08333333,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,0.9,3,NA,NA,0.551,45.91666667,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,1.5,4,NA,NA,0.275,22.91666667,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,2,5,NA,NA,0.476,39.66666667,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,3.7,6,NA,NA,1.787,148.9166667,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,12,7,NA,NA,7.953,662.75,NA,NA,NA,NA
R,Peter Lake,2002,182,7/1/02,Hypolimnion,7,1.06,0.2,NA,NA,NA,NA,4.87,0.176
R,Peter Lake,2002,182,7/1/02,NA,NA,NA,NA,0.688,57.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,182,7/1/02,NA,NA,NA,NA,0.706,58.83333333,NA,NA,NA,NA
R,Peter Lake,2002,183,7/2/02,NA,NA,NA,NA,0.683,56.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,Metalimnion,-2,1.04,0.1,NA,NA,NA,NA,7.79,0.157
T,Tuesday Lake,2002,183,7/2/02,PML,-1,0.99,0.11,NA,NA,NA,NA,9.21,0.155
T,Tuesday Lake,2002,183,7/2/02,0,1,NA,NA,0.706,58.83333333,380.87,902.8,NA,NA
T,Tuesday Lake,2002,183,7/2/02,0.45,2,NA,NA,0.763,63.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,0.7,3,NA,NA,0.761,63.41666667,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,1.5,4,NA,NA,1.199,99.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,1.9,5,NA,NA,1.35,112.5,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,3.3,6,NA,NA,0.791,65.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,12,7,NA,NA,7.065,588.75,NA,NA,NA,NA
T,Tuesday Lake,2002,183,7/2/02,Hypolimnion,7,1.26,0.17,NA,NA,NA,NA,9.03,0.275
T,Tuesday Lake,2002,183,7/2/02,NA,NA,NA,NA,0.758,63.16666667,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,Metalimnion,-2,0.74,0.08,NA,NA,NA,NA,3.85,0.069
L,Paul Lake,2002,184,7/3/02,PML,-1,0.33,0.05,NA,NA,NA,NA,4.58,0.078
L,Paul Lake,2002,184,7/3/02,0,1,NA,NA,1.211,100.9166667,365.69,1527.83,NA,NA
L,Paul Lake,2002,184,7/3/02,0.6,2,NA,NA,1.25,104.1666667,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,1.1,3,NA,NA,1.255,104.5833333,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,2.1,4,NA,NA,1.786,148.8333333,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,3,5,NA,NA,1.474,122.8333333,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,4.8,6,NA,NA,1.988,165.6666667,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,9,7,NA,NA,6.324,527,NA,NA,NA,NA
L,Paul Lake,2002,184,7/3/02,Hypolimnion,7,1.79,0.31,NA,NA,NA,NA,4.46,0.202
R,Peter Lake,2002,184,7/3/02,NA,NA,NA,NA,0.643,53.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,184,7/3/02,NA,NA,NA,NA,0.794,66.16666667,NA,NA,NA,NA
R,Peter Lake,2002,185,7/4/02,NA,NA,NA,NA,0.561,46.75,NA,NA,NA,NA
T,Tuesday Lake,2002,185,7/4/02,NA,NA,NA,NA,0.783,65.25,NA,NA,NA,NA
R,Peter Lake,2002,186,7/5/02,NA,NA,NA,NA,0.789,65.75,NA,NA,NA,NA
T,Tuesday Lake,2002,186,7/5/02,NA,NA,NA,NA,0.857,71.41666667,NA,NA,NA,NA
R,Peter Lake,2002,187,7/6/02,NA,NA,NA,NA,0.973,81.08333333,NA,NA,NA,NA
T,Tuesday Lake,2002,187,7/6/02,NA,NA,NA,NA,1.155,96.25,NA,NA,NA,NA
R,Peter Lake,2002,188,7/7/02,NA,NA,NA,NA,1.181,98.41666667,NA,NA,NA,NA
T,Tuesday Lake,2002,188,7/7/02,NA,NA,NA,NA,0.924,77,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,Metalimnion,-2,0.92,0.15,NA,NA,NA,NA,4.78,0.078
R,Peter Lake,2002,189,7/8/02,PML,-1,1.24,0.15,NA,NA,NA,NA,5.66,0.07
R,Peter Lake,2002,189,7/8/02,0,1,NA,NA,1.508,125.6666667,378.71,529.88,NA,NA
R,Peter Lake,2002,189,7/8/02,0.7,2,NA,NA,1.517,126.4166667,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,1.3,3,NA,NA,1.521,126.75,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,2.1,4,NA,NA,0.96,80,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,3,5,NA,NA,1.573,131.0833333,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,4.8,6,NA,NA,2.257,188.0833333,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,12,7,NA,NA,8.159,679.9166667,NA,NA,NA,NA
R,Peter Lake,2002,189,7/8/02,Hypolimnion,7,1.05,0.18,NA,NA,NA,NA,5.28,0.176
R,Peter Lake,2002,189,7/8/02,NA,NA,NA,NA,1.297,108.0833333,NA,NA,NA,NA
T,Tuesday Lake,2002,189,7/8/02,NA,NA,NA,NA,0.967,80.58333333,NA,NA,NA,NA
R,Peter Lake,2002,190,7/9/02,NA,NA,NA,NA,1.499,124.9166667,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,Metalimnion,-2,0.89,0.08,NA,NA,NA,NA,8.18,0.166
T,Tuesday Lake,2002,190,7/9/02,PML,-1,0.71,0.08,NA,NA,NA,NA,9.09,0.173
T,Tuesday Lake,2002,190,7/9/02,0,1,NA,NA,0.949,79.08333333,369.69,1356.76,NA,NA
T,Tuesday Lake,2002,190,7/9/02,0.4,2,NA,NA,0.968,80.66666667,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,0.85,3,NA,NA,0.955,79.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,1.5,4,NA,NA,1.244,103.6666667,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,1.9,5,NA,NA,2.139,178.25,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,3.4,6,NA,NA,0.7,58.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,12,7,NA,NA,6.447,537.25,NA,NA,NA,NA
T,Tuesday Lake,2002,190,7/9/02,Hypolimnion,7,1.3,0.17,NA,NA,NA,NA,9.42,0.283
T,Tuesday Lake,2002,190,7/9/02,NA,NA,NA,NA,1.01,84.16666667,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,Metalimnion,-2,0.77,0.06,NA,NA,NA,NA,4.15,0.081
L,Paul Lake,2002,191,7/10/02,PML,-1,0.63,0.04,NA,NA,NA,NA,4.46,0.081
L,Paul Lake,2002,191,7/10/02,0,1,NA,NA,1.269,105.75,345.69,1511.34,NA,NA
L,Paul Lake,2002,191,7/10/02,0.6,2,NA,NA,1.302,108.5,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,1.1,3,NA,NA,1.279,106.5833333,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,2.2,4,NA,NA,1.573,131.0833333,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,3.1,5,NA,NA,1.659,138.25,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,5,6,NA,NA,3.045,253.75,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,9,7,NA,NA,6.993,582.75,NA,NA,NA,NA
L,Paul Lake,2002,191,7/10/02,Hypolimnion,7,1.91,0.29,NA,NA,NA,NA,6.71,0.189
R,Peter Lake,2002,191,7/10/02,NA,NA,NA,NA,1.378,114.8333333,NA,NA,NA,NA
T,Tuesday Lake,2002,191,7/10/02,NA,NA,NA,NA,1.219,101.5833333,NA,NA,NA,NA
R,Peter Lake,2002,192,7/11/02,NA,NA,NA,NA,1.227,102.25,NA,NA,NA,NA
T,Tuesday Lake,2002,192,7/11/02,NA,NA,NA,NA,1.437,119.75,NA,NA,NA,NA
R,Peter Lake,2002,193,7/12/02,NA,NA,NA,NA,0.975,81.25,NA,NA,NA,NA
T,Tuesday Lake,2002,193,7/12/02,NA,NA,NA,NA,1.27,105.8333333,NA,NA,NA,NA
R,Peter Lake,2002,194,7/13/02,NA,NA,NA,NA,0.684,57,NA,NA,NA,NA
T,Tuesday Lake,2002,194,7/13/02,NA,NA,NA,NA,1.12,93.33333333,NA,NA,NA,NA
R,Peter Lake,2002,195,7/14/02,NA,NA,NA,NA,0.584,48.66666667,NA,NA,NA,NA
T,Tuesday Lake,2002,195,7/14/02,NA,NA,NA,NA,1.141,95.08333333,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,Metalimnion,-2,1.02,0.14,NA,NA,NA,NA,5.85,0.078
R,Peter Lake,2002,196,7/15/02,PML,-1,1.79,0.23,NA,NA,NA,NA,6.27,0.081
R,Peter Lake,2002,196,7/15/02,0,1,NA,NA,0.482,40.16666667,330.76,38.82,NA,NA
R,Peter Lake,2002,196,7/15/02,0.6,2,NA,NA,0.474,39.5,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,1,3,NA,NA,0.482,40.16666667,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,1.8,4,NA,NA,0.556,46.33333333,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,2.4,5,NA,NA,0.959,79.91666667,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,4.2,6,NA,NA,1.931,160.9166667,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,12,7,NA,NA,7.881,656.75,NA,NA,NA,NA
R,Peter Lake,2002,196,7/15/02,Hypolimnion,7,1.04,0.2,NA,NA,NA,NA,5.5,0.166
R,Peter Lake,2002,196,7/15/02,NA,NA,NA,NA,0.561,46.75,NA,NA,NA,NA
T,Tuesday Lake,2002,196,7/15/02,NA,NA,NA,NA,0.987,82.25,NA,NA,NA,NA
R,Peter Lake,2002,197,7/16/02,NA,NA,NA,NA,0.523,43.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,Metalimnion,-2,0.9,0.09,NA,NA,NA,NA,10.91,0.17
T,Tuesday Lake,2002,197,7/16/02,PML,-1,0.81,0.1,NA,NA,NA,NA,9.85,0.162
T,Tuesday Lake,2002,197,7/16/02,0,1,NA,NA,0.889,74.08333333,342.89,1203.95,NA,NA
T,Tuesday Lake,2002,197,7/16/02,0.4,2,NA,NA,0.881,73.41666667,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,0.9,3,NA,NA,0.908,75.66666667,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,1.5,4,NA,NA,1.332,111,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,1.9,5,NA,NA,1.896,158,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,3.1,6,NA,NA,1.225,102.0833333,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,12,7,NA,NA,6.477,539.75,NA,NA,NA,NA
T,Tuesday Lake,2002,197,7/16/02,Hypolimnion,7,1.32,0.2,NA,NA,NA,NA,9.76,0.255
T,Tuesday Lake,2002,197,7/16/02,NA,NA,NA,NA,0.968,80.66666667,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,Metalimnion,-2,0.52,0.05,NA,NA,NA,NA,3.57,0.085
L,Paul Lake,2002,198,7/17/02,PML,-1,0.42,0.06,NA,NA,NA,NA,5.1,0.083
L,Paul Lake,2002,198,7/17/02,0,1,NA,NA,1.11,92.5,371.85,1198.83,NA,NA
L,Paul Lake,2002,198,7/17/02,0.7,2,NA,NA,1.126,93.83333333,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,1.3,3,NA,NA,1.113,92.75,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,2.3,4,NA,NA,1.715,142.9166667,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,3,5,NA,NA,1.783,148.5833333,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,4.7,6,NA,NA,2.046,170.5,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,9,7,NA,NA,5.268,439,NA,NA,NA,NA
L,Paul Lake,2002,198,7/17/02,Hypolimnion,7,1.55,0.24,NA,NA,NA,NA,4.39,0.129
R,Peter Lake,2002,198,7/17/02,NA,NA,NA,NA,0.466,38.83333333,NA,NA,NA,NA
T,Tuesday Lake,2002,198,7/17/02,NA,NA,NA,NA,0.894,74.5,NA,NA,NA,NA
R,Peter Lake,2002,199,7/18/02,NA,NA,NA,NA,0.387,32.25,NA,NA,NA,NA
T,Tuesday Lake,2002,199,7/18/02,NA,NA,NA,NA,1.067,88.91666667,NA,NA,NA,NA
R,Peter Lake,2002,200,7/19/02,NA,NA,NA,NA,0.315,26.25,NA,NA,NA,NA
T,Tuesday Lake,2002,200,7/19/02,NA,NA,NA,NA,1.349,112.4166667,NA,NA,NA,NA
R,Peter Lake,2002,201,7/20/02,NA,NA,NA,NA,0.242,20.16666667,NA,NA,NA,NA
T,Tuesday Lake,2002,201,7/20/02,NA,NA,NA,NA,1.181,98.41666667,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,Metalimnion,-2,1.05,0.14,NA,NA,NA,NA,5.61,0.082
R,Peter Lake,2002,203,7/22/02,PML,-1,2.54,0.32,NA,NA,NA,NA,7.04,0.076
R,Peter Lake,2002,203,7/22/02,0,1,NA,NA,0.297,24.75,373.81,56.29,NA,NA
R,Peter Lake,2002,203,7/22/02,0.5,2,NA,NA,0.349,29.08333333,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,0.95,3,NA,NA,0.309,25.75,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,1.6,4,NA,NA,0.419,34.91666667,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,2,5,NA,NA,0.281,23.41666667,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,3.6,6,NA,NA,1.97,164.1666667,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,12,7,NA,NA,7.982,665.1666667,NA,NA,NA,NA
R,Peter Lake,2002,203,7/22/02,Hypolimnion,7,0.97,0.18,NA,NA,NA,NA,5.59,0.191
R,Peter Lake,2002,203,7/22/02,NA,NA,NA,NA,0.219,18.25,NA,NA,NA,NA
T,Tuesday Lake,2002,203,7/22/02,NA,NA,NA,NA,1.133,94.41666667,NA,NA,NA,NA
R,Peter Lake,2002,204,7/23/02,NA,NA,NA,NA,0.288,24,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,Metalimnion,-2,1.04,0.1,NA,NA,NA,NA,9.32,0.167
T,Tuesday Lake,2002,204,7/23/02,PML,-1,0.74,0.07,NA,NA,NA,NA,8.68,0.155
T,Tuesday Lake,2002,204,7/23/02,0,1,NA,NA,1.297,108.0833333,360.93,1830.83,NA,NA
T,Tuesday Lake,2002,204,7/23/02,0.4,2,NA,NA,1.287,107.25,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,0.85,3,NA,NA,1.255,104.5833333,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,1.5,4,NA,NA,1.277,106.4166667,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,1.9,5,NA,NA,1.35,112.5,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,3.1,6,NA,NA,1.118,93.16666667,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,12,7,NA,NA,6.841,570.0833333,NA,NA,NA,NA
T,Tuesday Lake,2002,204,7/23/02,Hypolimnion,7,1.19,0.16,NA,NA,NA,NA,9.79,0.302
T,Tuesday Lake,2002,204,7/23/02,NA,NA,NA,NA,1.233,102.75,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,Metalimnion,-2,0.58,0.06,NA,NA,NA,NA,3.72,0.07
L,Paul Lake,2002,205,7/24/02,PML,-1,0.1,0.01,NA,NA,NA,NA,4.45,0.076
L,Paul Lake,2002,205,7/24/02,0,1,NA,NA,1.119,93.25,386.55,1185.05,NA,NA
L,Paul Lake,2002,205,7/24/02,0.55,2,NA,NA,1.126,93.83333333,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,1.2,3,NA,NA,1.084,90.33333333,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,2.1,4,NA,NA,1.149,95.75,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,2.8,5,NA,NA,1.859,154.9166667,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,4.5,6,NA,NA,2.397,199.75,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,9,7,NA,NA,6.812,567.6666667,NA,NA,NA,NA
L,Paul Lake,2002,205,7/24/02,Hypolimnion,7,1.61,0.24,NA,NA,NA,NA,4.65,0.226
R,Peter Lake,2002,205,7/24/02,NA,NA,NA,NA,0.222,18.5,NA,NA,NA,NA
T,Tuesday Lake,2002,205,7/24/02,NA,NA,NA,NA,1.192,99.33333333,NA,NA,NA,NA
R,Peter Lake,2002,206,7/25/02,NA,NA,NA,NA,0.191,15.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,206,7/25/02,NA,NA,NA,NA,1.102,91.83333333,NA,NA,NA,NA
R,Peter Lake,2002,207,7/26/02,NA,NA,NA,NA,0.233,19.41666667,NA,NA,NA,NA
T,Tuesday Lake,2002,207,7/26/02,NA,NA,NA,NA,1.13,94.16666667,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,Metalimnion,-2,2.42,0.35,NA,NA,NA,NA,5.08,0.084
R,Peter Lake,2002,210,7/29/02,PML,-1,3.86,0.52,NA,NA,NA,NA,5.6,0.086
R,Peter Lake,2002,210,7/29/02,0,1,NA,NA,0.292,24.33333333,364.97,19.43,NA,NA
R,Peter Lake,2002,210,7/29/02,0.3,2,NA,NA,0.287,23.91666667,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,0.7,3,NA,NA,0.324,27,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,1.1,4,NA,NA,0.281,23.41666667,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,1.6,5,NA,NA,0.267,22.25,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,2.9,6,NA,NA,1.226,102.1666667,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,12,7,NA,NA,8.139,678.25,NA,NA,NA,NA
R,Peter Lake,2002,210,7/29/02,Hypolimnion,7,1.15,0.17,NA,NA,NA,NA,5.29,0.169
R,Peter Lake,2002,210,7/29/02,NA,NA,NA,NA,0.258,21.5,NA,NA,NA,NA
T,Tuesday Lake,2002,210,7/29/02,NA,NA,NA,NA,0.821,68.41666667,NA,NA,NA,NA
R,Peter Lake,2002,211,7/30/02,NA,NA,NA,NA,0.231,19.25,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,Metalimnion,-2,0.88,0.07,NA,NA,NA,NA,8.3,0.173
T,Tuesday Lake,2002,211,7/30/02,PML,-1,0.69,0.08,NA,NA,NA,NA,8.02,0.158
T,Tuesday Lake,2002,211,7/30/02,0,1,NA,NA,0.764,63.66666667,353.29,1103.82,NA,NA
T,Tuesday Lake,2002,211,7/30/02,0.45,2,NA,NA,0.823,68.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,0.9,3,NA,NA,0.802,66.83333333,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,1.5,4,NA,NA,0.871,72.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,2,5,NA,NA,0.856,71.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,4.4,6,NA,NA,1.429,119.0833333,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,12,7,NA,NA,6.932,577.6666667,NA,NA,NA,NA
T,Tuesday Lake,2002,211,7/30/02,Hypolimnion,7,1.41,0.21,NA,NA,NA,NA,8.83,0.282
T,Tuesday Lake,2002,211,7/30/02,NA,NA,NA,NA,0.812,67.66666667,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,Metalimnion,-2,0.67,0.05,NA,NA,NA,NA,3.6,0.086
L,Paul Lake,2002,212,7/31/02,PML,-1,0.43,0.05,NA,NA,NA,NA,5.43,0.085
L,Paul Lake,2002,212,7/31/02,0,1,NA,NA,1.101,91.75,390.6,1300.77,NA,NA
L,Paul Lake,2002,212,7/31/02,0.5,2,NA,NA,1.082,90.16666667,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,1,3,NA,NA,1.113,92.75,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,2.1,4,NA,NA,1.083,90.25,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,3.1,5,NA,NA,1.816,151.3333333,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,5,6,NA,NA,2.623,218.5833333,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,9,7,NA,NA,6.647,553.9166667,NA,NA,NA,NA
L,Paul Lake,2002,212,7/31/02,Hypolimnion,7,1.85,0.26,NA,NA,NA,NA,5.66,0.204
R,Peter Lake,2002,212,7/31/02,NA,NA,NA,NA,0.295,24.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,212,7/31/02,NA,NA,NA,NA,0.815,67.91666667,NA,NA,NA,NA
R,Peter Lake,2002,213,8/1/02,NA,NA,NA,NA,0.314,26.16666667,NA,NA,NA,NA
T,Tuesday Lake,2002,213,8/1/02,NA,NA,NA,NA,0.882,73.5,NA,NA,NA,NA
R,Peter Lake,2002,214,8/2/02,NA,NA,NA,NA,0.255,21.25,NA,NA,NA,NA
T,Tuesday Lake,2002,214,8/2/02,NA,NA,NA,NA,0.968,80.66666667,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,Metalimnion,-2,1.44,0.21,NA,NA,NA,NA,4.4,0.073
R,Peter Lake,2002,217,8/5/02,PML,-1,2.21,0.29,NA,NA,NA,NA,5.52,0.088
R,Peter Lake,2002,217,8/5/02,0,1,NA,NA,0.27,22.5,363.03,45.98,NA,NA
R,Peter Lake,2002,217,8/5/02,0.4,2,NA,NA,0.272,22.66666667,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,0.85,3,NA,NA,0.293,24.41666667,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,1.4,4,NA,NA,0.339,28.25,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,1.9,5,NA,NA,0.367,30.58333333,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,3.3,6,NA,NA,1.183,98.58333333,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,12,7,NA,NA,8.912,742.6666667,NA,NA,NA,NA
R,Peter Lake,2002,217,8/5/02,Hypolimnion,7,0.95,0.14,NA,NA,NA,NA,4.65,0.204
R,Peter Lake,2002,217,8/5/02,NA,NA,NA,NA,0.239,19.91666667,NA,NA,NA,NA
T,Tuesday Lake,2002,217,8/5/02,NA,NA,NA,NA,0.983,81.91666667,NA,NA,NA,NA
R,Peter Lake,2002,218,8/6/02,NA,NA,NA,NA,0.256,21.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,Metalimnion,-2,1.09,0.09,NA,NA,NA,NA,8.05,0.16
T,Tuesday Lake,2002,218,8/6/02,PML,-1,0.85,0.09,NA,NA,NA,NA,7.61,0.146
T,Tuesday Lake,2002,218,8/6/02,0,1,NA,NA,0.905,75.41666667,366.25,1190.15,NA,NA
T,Tuesday Lake,2002,218,8/6/02,0.4,2,NA,NA,0.928,77.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,0.85,3,NA,NA,0.94,78.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,1.4,4,NA,NA,0.957,79.75,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,2,5,NA,NA,0.943,78.58333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,3.1,6,NA,NA,0.772,64.33333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,12,7,NA,NA,7.042,586.8333333,NA,NA,NA,NA
T,Tuesday Lake,2002,218,8/6/02,Hypolimnion,7,1.18,0.19,NA,NA,NA,NA,8.6,0.288
T,Tuesday Lake,2002,218,8/6/02,NA,NA,NA,NA,0.97,80.83333333,NA,NA,NA,NA
