"lakeid","lakename","year4","daynum","month","sampledate","depth","temperature_C","dissolvedOxygen","irradianceWater","irradianceDeck","comments"
"L","Paul Lake",2002,233,8,2002-08-21,7,6.1,0.1,NA,NA,NA
"L","Paul Lake",2002,233,8,2002-08-21,8,5.9,0.1,NA,NA,NA
"L","Paul Lake",2002,233,8,2002-08-21,9,5.7,0.1,NA,NA,NA
"L","Paul Lake",2002,233,8,2002-08-21,10,5.6,0.1,NA,NA,NA
"L","Paul Lake",2002,233,8,2002-08-21,11,5.5,0.1,NA,NA,NA
"L","Paul Lake",2002,233,8,2002-08-21,12,5.5,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,0,21.6,11.3,990.4,627.6,NA
"R","Peter Lake",2002,238,8,2002-08-26,0.25,NA,NA,724.3,657.9,NA
"R","Peter Lake",2002,238,8,2002-08-26,0.5,21.5,11.1,508.6,667.2,NA
"R","Peter Lake",2002,238,8,2002-08-26,0.75,NA,NA,386.9,664.8,NA
"R","Peter Lake",2002,238,8,2002-08-26,1,21.5,11.2,247.8,653.7,NA
"R","Peter Lake",2002,238,8,2002-08-26,1.5,21.1,11.3,148.1,670.4,NA
"R","Peter Lake",2002,238,8,2002-08-26,2,20.7,11.3,89.3,690.6,NA
"R","Peter Lake",2002,238,8,2002-08-26,2.5,20.3,11.3,53.8,709.5,NA
"R","Peter Lake",2002,238,8,2002-08-26,3,19,11.5,32.1,711.1,NA
"R","Peter Lake",2002,238,8,2002-08-26,3.5,16,12.5,20.1,711.4,NA
"R","Peter Lake",2002,238,8,2002-08-26,4,13.3,10.8,12.4,717.4,NA
"R","Peter Lake",2002,238,8,2002-08-26,4.5,11,7.8,8,728.6,NA
"R","Peter Lake",2002,238,8,2002-08-26,5,9.2,3.8,5.2,737.8,NA
"R","Peter Lake",2002,238,8,2002-08-26,5.5,7.8,0.3,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,6,6.9,0.2,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,6.5,6.3,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,7,5.8,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,8,5.2,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,9,4.9,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,10,4.7,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,11,4.6,0.1,NA,NA,NA
"R","Peter Lake",2002,238,8,2002-08-26,12,4.6,0.1,NA,NA,NA
"L","Paul Lake",2002,240,8,2002-08-28,0,21.4,7.7,986.7,808.6,NA
"L","Paul Lake",2002,240,8,2002-08-28,0.25,NA,NA,769.6,804,NA
"L","Paul Lake",2002,240,8,2002-08-28,0.5,21.4,8,614.1,815.7,NA
"L","Paul Lake",2002,240,8,2002-08-28,0.75,NA,NA,450.2,799.1,NA
"L","Paul Lake",2002,240,8,2002-08-28,1,21.3,7.8,310.8,732.6,NA
"L","Paul Lake",2002,240,8,2002-08-28,1.5,21.2,8,201.4,730.1,NA
"L","Paul Lake",2002,240,8,2002-08-28,2,21.2,7.8,127.1,680.2,NA
"L","Paul Lake",2002,240,8,2002-08-28,2.5,20.9,7.8,76.1,601.3,NA
"L","Paul Lake",2002,240,8,2002-08-28,3,19.9,7.3,49,554.2,NA
"L","Paul Lake",2002,240,8,2002-08-28,3.5,18.9,6.9,32.3,560.4,NA
"L","Paul Lake",2002,240,8,2002-08-28,4,15.1,7.2,21.7,566.9,NA
"L","Paul Lake",2002,240,8,2002-08-28,4.5,12.2,3.7,14.1,584.3,NA
"L","Paul Lake",2002,240,8,2002-08-28,5,10.3,1.4,9.1,615.7,NA
"L","Paul Lake",2002,240,8,2002-08-28,5.5,8.8,0.2,4.6,635.3,NA
"L","Paul Lake",2002,240,8,2002-08-28,6,7.6,0.1,NA,NA,NA
"L","Paul Lake",2002,240,8,2002-08-28,6.5,7,0.1,NA,NA,NA
"L","Paul Lake",2002,240,8,2002-08-28,7,6.3,0.1,NA,NA,NA
"L","Paul Lake",2002,240,8,2002-08-28,8,5.8,0.1,NA,NA,NA
"L","Paul Lake",2002,240,8,2002-08-28,9,5.7,0.1,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,0,21.5,10.6,1167,838,NA
"R","Peter Lake",2002,246,9,2002-09-03,0.25,NA,NA,963,846,NA
"R","Peter Lake",2002,246,9,2002-09-03,0.5,21.5,10.6,611,878,NA
"R","Peter Lake",2002,246,9,2002-09-03,0.75,NA,NA,513,870,NA
"R","Peter Lake",2002,246,9,2002-09-03,1,21.4,10.5,350,861,NA
"R","Peter Lake",2002,246,9,2002-09-03,1.5,21.4,10.4,210,863,NA
"R","Peter Lake",2002,246,9,2002-09-03,2,21.3,10.2,127.3,859,NA
"R","Peter Lake",2002,246,9,2002-09-03,2.5,21.2,10.2,78,869,NA
"R","Peter Lake",2002,246,9,2002-09-03,3,19.6,14.3,47,889,NA
"R","Peter Lake",2002,246,9,2002-09-03,3.5,15.9,13.2,29.3,882,NA
"R","Peter Lake",2002,246,9,2002-09-03,4,13.7,9,18,882,NA
"R","Peter Lake",2002,246,9,2002-09-03,4.5,11.5,6.3,11.6,868,NA
"R","Peter Lake",2002,246,9,2002-09-03,5,9.4,0.4,6.8,911,NA
"R","Peter Lake",2002,246,9,2002-09-03,5.5,7.9,0.3,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,6,7,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,6.5,6.3,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,7,5.8,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,8,5.2,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,9,5,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,10,4.8,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,11,4.7,0.2,NA,NA,NA
"R","Peter Lake",2002,246,9,2002-09-03,12,4.6,0.1,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,0,23.7,10.3,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,0.5,23.1,10.6,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,1,22.8,10.9,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,1.5,21.3,11.7,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,2,20.8,11.7,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,2.5,20.6,11.7,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,3,19.7,14.4,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,3.5,17,14.3,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,4,13.8,9.7,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,4.5,11.3,5.6,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,5,9.3,0.6,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,5.5,8.1,0.3,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,6,7.2,0.3,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,6.5,6.3,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,7,5.9,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,8,5.3,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,9,5,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,10,4.8,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,11,4.7,0.2,NA,NA,NA
"R","Peter Lake",2002,252,9,2002-09-09,12,4.7,0.2,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,0,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,0.5,11.5,10.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,1,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,1.5,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,2,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,2.5,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,3,11.5,10.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,3.5,11.1,10.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,4,11,10.2,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,4.5,11,10,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,5,10.5,9.5,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,5.5,10.1,1.1,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,6,8.5,0.7,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,6.5,7.1,0.4,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,7,6.2,0.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,8,5.6,0.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,9,5.1,0.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,10,4.9,0.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,11,4.8,0.3,NA,NA,NA
"R","Peter Lake",2002,285,10,2002-10-12,12,4.8,0.3,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,0,4.6,10.5,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,0.5,4.6,9,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,1,4.6,8.7,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,1.5,4.6,8.6,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,2,4.6,8.6,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,2.5,4.6,8.5,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,3,4.6,8.5,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,3.5,4.6,8.5,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,4,4.6,8.4,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,4.5,4.6,8.5,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,5,4.6,8.3,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,5.5,4.6,8.2,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,6,4.6,8.2,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,6.5,4.6,8.1,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,7,4.6,8.1,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,8,4.6,8,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,9,4.6,7.9,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,10,4.6,7.9,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,11,4.6,7.9,NA,NA,NA
"R","Peter Lake",2002,306,11,2002-11-02,12,4.6,7.8,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,0,17,9.6,1433,973,NA
"R","Peter Lake",2003,147,5,2003-05-27,0.25,NA,NA,1117,973,NA
"R","Peter Lake",2003,147,5,2003-05-27,0.5,16.9,9.5,857,976,NA
"R","Peter Lake",2003,147,5,2003-05-27,0.75,NA,NA,706,981,NA
"R","Peter Lake",2003,147,5,2003-05-27,1,16.7,9.6,521,991,NA
"R","Peter Lake",2003,147,5,2003-05-27,1.5,16.6,9.8,352,988,NA
"R","Peter Lake",2003,147,5,2003-05-27,2,15.8,10.7,241,987,NA
"R","Peter Lake",2003,147,5,2003-05-27,2.5,13.7,12.3,167,989,NA
"R","Peter Lake",2003,147,5,2003-05-27,3,11.2,13,116,988,NA
"R","Peter Lake",2003,147,5,2003-05-27,3.5,9.2,13.7,82.7,993,NA
"R","Peter Lake",2003,147,5,2003-05-27,4,7.8,13.6,56,997,NA
"R","Peter Lake",2003,147,5,2003-05-27,4.5,6.7,13.7,37.4,995,NA
"R","Peter Lake",2003,147,5,2003-05-27,5,6.1,11.5,21.4,1000,NA
"R","Peter Lake",2003,147,5,2003-05-27,5.5,5.4,2,13.5,1015,NA
"R","Peter Lake",2003,147,5,2003-05-27,6,5.1,0.5,8.4,1102,NA
"R","Peter Lake",2003,147,5,2003-05-27,6.5,4.9,0.2,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,7,4.6,0.1,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,8,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,9,4.4,0.1,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,10,4.4,0.1,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,11,4.4,0.1,NA,NA,NA
"R","Peter Lake",2003,147,5,2003-05-27,12,4.4,0.1,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,0,18.4,9.1,82.6,72.8,NA
"L","Paul Lake",2003,148,5,2003-05-28,0.25,NA,NA,65.1,73.7,NA
"L","Paul Lake",2003,148,5,2003-05-28,0.5,18.5,9.1,43.6,67.4,NA
"L","Paul Lake",2003,148,5,2003-05-28,0.75,NA,NA,33.6,65.1,NA
"L","Paul Lake",2003,148,5,2003-05-28,1,18.2,9.4,22.7,64.3,NA
"L","Paul Lake",2003,148,5,2003-05-28,1.5,17.4,9.4,15.3,62.6,NA
"L","Paul Lake",2003,148,5,2003-05-28,2,15.8,10.2,10.8,60.6,NA
"L","Paul Lake",2003,148,5,2003-05-28,2.5,13.1,11.5,8.1,60.7,NA
"L","Paul Lake",2003,148,5,2003-05-28,3,11.6,12,6.1,61.7,NA
"L","Paul Lake",2003,148,5,2003-05-28,3.5,10.4,12.4,4.8,63.2,NA
"L","Paul Lake",2003,148,5,2003-05-28,4,8.7,13.7,3.5,64.5,NA
"L","Paul Lake",2003,148,5,2003-05-28,4.5,7,13.9,2.4,63.9,NA
"L","Paul Lake",2003,148,5,2003-05-28,5,6.2,10.9,1.5,63.8,NA
"L","Paul Lake",2003,148,5,2003-05-28,5.5,5.4,2.1,0.8,64.8,NA
"L","Paul Lake",2003,148,5,2003-05-28,6,5.2,0.2,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,6.5,5,0.1,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,7,4.9,0.1,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,8,4.8,0.1,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,9,4.8,0.1,NA,NA,NA
"L","Paul Lake",2003,148,5,2003-05-28,10,4.8,0,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,0,16.4,9.5,1056,958.1,NA
"R","Peter Lake",2003,153,6,2003-06-02,0.25,NA,NA,914.6,930.8,NA
"R","Peter Lake",2003,153,6,2003-06-02,0.5,16.4,9.6,655.9,879.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,0.75,NA,NA,536.4,834.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,1,16.2,9.6,332.1,751.4,NA
"R","Peter Lake",2003,153,6,2003-06-02,1.5,16.2,9.6,229.3,749.8,NA
"R","Peter Lake",2003,153,6,2003-06-02,2,16.1,9.7,157.7,735.4,NA
"R","Peter Lake",2003,153,6,2003-06-02,2.5,14.4,12.1,115.1,738.4,NA
"R","Peter Lake",2003,153,6,2003-06-02,3,12.5,12.6,80.5,730.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,3.5,10.4,13.6,58.9,736.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,4,8.8,13.4,42,735.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,4.5,7.4,13.2,29.6,798.8,NA
"R","Peter Lake",2003,153,6,2003-06-02,5,5.8,4.3,18.5,800.3,NA
"R","Peter Lake",2003,153,6,2003-06-02,5.5,5.4,1.8,10.9,809.6,NA
"R","Peter Lake",2003,153,6,2003-06-02,6,5.3,0.7,6.9,839.2,NA
"R","Peter Lake",2003,153,6,2003-06-02,6.5,5,0.4,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,7,4.8,0.3,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,8,4.6,0.2,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,9,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,10,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,153,6,2003-06-02,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2003,154,6,2003-06-03,0,17.2,9.2,1236,932.6,NA
"L","Paul Lake",2003,154,6,2003-06-03,0.25,NA,NA,981.2,921.4,NA
"L","Paul Lake",2003,154,6,2003-06-03,0.5,17.1,9.2,762.6,941.3,NA
"L","Paul Lake",2003,154,6,2003-06-03,0.75,NA,NA,620.1,912.3,NA
"L","Paul Lake",2003,154,6,2003-06-03,1,17,9.2,383.7,910.5,NA
"L","Paul Lake",2003,154,6,2003-06-03,1.5,16.7,9.6,262.1,896.6,NA
"L","Paul Lake",2003,154,6,2003-06-03,2,16.3,9.5,178.1,893.3,NA
"L","Paul Lake",2003,154,6,2003-06-03,2.5,15,10.3,122.2,872.2,NA
"L","Paul Lake",2003,154,6,2003-06-03,3,12.4,11.7,88.9,865.5,NA
"L","Paul Lake",2003,154,6,2003-06-03,3.5,10.7,12.3,64.6,866.6,NA
"L","Paul Lake",2003,154,6,2003-06-03,4,8.5,12.9,30.4,890.1,NA
"L","Paul Lake",2003,154,6,2003-06-03,4.5,7.4,12.5,20.1,845.6,NA
"L","Paul Lake",2003,154,6,2003-06-03,5,6.4,6.6,9.5,851.4,NA
"L","Paul Lake",2003,154,6,2003-06-03,5.5,5.8,1.5,4.5,881.9,NA
"L","Paul Lake",2003,154,6,2003-06-03,6,5.4,0.4,NA,NA,NA
"L","Paul Lake",2003,154,6,2003-06-03,6.5,4.9,0.2,NA,NA,NA
"L","Paul Lake",2003,154,6,2003-06-03,7,4.9,0.2,NA,NA,NA
"L","Paul Lake",2003,154,6,2003-06-03,8,4.8,0.1,NA,NA,NA
"L","Paul Lake",2003,154,6,2003-06-03,9,4.8,0.1,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,0,17.5,8.6,486.2,461.7,NA
"R","Peter Lake",2003,160,6,2003-06-09,0.25,NA,NA,391.7,448.1,NA
"R","Peter Lake",2003,160,6,2003-06-09,0.5,17.5,8.6,293.3,436.8,NA
"R","Peter Lake",2003,160,6,2003-06-09,0.75,NA,NA,238.4,429.7,NA
"R","Peter Lake",2003,160,6,2003-06-09,1,17.3,8.9,170.4,420.6,NA
"R","Peter Lake",2003,160,6,2003-06-09,1.5,17.3,8.9,119.1,412.6,NA
"R","Peter Lake",2003,160,6,2003-06-09,2,17.3,8.9,86.3,393.8,NA
"R","Peter Lake",2003,160,6,2003-06-09,2.5,15.6,11,63.1,392.5,NA
"R","Peter Lake",2003,160,6,2003-06-09,3,13.1,12.5,46.4,394.9,NA
"R","Peter Lake",2003,160,6,2003-06-09,3.5,10.9,13.5,34.8,401.8,NA
"R","Peter Lake",2003,160,6,2003-06-09,4,9,13.8,24.8,413.7,NA
"R","Peter Lake",2003,160,6,2003-06-09,4.5,7.8,13.2,16.9,426.9,NA
"R","Peter Lake",2003,160,6,2003-06-09,5,6.7,11.5,10.9,434.6,NA
"R","Peter Lake",2003,160,6,2003-06-09,5.5,6.3,1.8,6.4,440.7,NA
"R","Peter Lake",2003,160,6,2003-06-09,6,5.6,0.5,3.8,449.9,NA
"R","Peter Lake",2003,160,6,2003-06-09,6.5,5.1,0.2,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,7,4.9,0.2,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,8,4.7,0.2,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,9,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,10,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,160,6,2003-06-09,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2003,161,6,2003-06-10,0,17.3,8.8,82.9,88.6,NA
"L","Paul Lake",2003,161,6,2003-06-10,0.25,NA,NA,59.8,85.2,NA
"L","Paul Lake",2003,161,6,2003-06-10,0.5,17.5,8.9,42.2,83.3,NA
"L","Paul Lake",2003,161,6,2003-06-10,0.75,NA,NA,34.5,82.6,NA
"L","Paul Lake",2003,161,6,2003-06-10,1,17.5,8.9,22.4,82.6,NA
"L","Paul Lake",2003,161,6,2003-06-10,1.5,17.5,8.9,14.3,82.5,NA
"L","Paul Lake",2003,161,6,2003-06-10,2,17.2,8.7,9.7,83.1,NA
"L","Paul Lake",2003,161,6,2003-06-10,2.5,15.4,10.4,7,83.1,NA
"L","Paul Lake",2003,161,6,2003-06-10,3,14,11.1,5.3,83.2,NA
"L","Paul Lake",2003,161,6,2003-06-10,3.5,11.4,11.8,4,82.9,NA
"L","Paul Lake",2003,161,6,2003-06-10,4,9.1,12.7,3.1,82.6,NA
"L","Paul Lake",2003,161,6,2003-06-10,4.5,7.8,10.4,2.2,81.5,NA
"L","Paul Lake",2003,161,6,2003-06-10,5,7.1,7.3,1.5,81.1,NA
"L","Paul Lake",2003,161,6,2003-06-10,5.5,5.9,1.5,0.8,80.3,NA
"L","Paul Lake",2003,161,6,2003-06-10,6,5.7,0.7,0.4,80.3,NA
"L","Paul Lake",2003,161,6,2003-06-10,6.5,5.2,0.3,NA,NA,NA
"L","Paul Lake",2003,161,6,2003-06-10,7,5.1,0.1,NA,NA,NA
"L","Paul Lake",2003,161,6,2003-06-10,8,4.9,0.1,NA,NA,NA
"L","Paul Lake",2003,161,6,2003-06-10,9,4.8,0.1,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,0,21.2,8.9,1390,1066,NA
"R","Peter Lake",2003,167,6,2003-06-16,0.25,NA,NA,1150,1073,NA
"R","Peter Lake",2003,167,6,2003-06-16,0.5,21.1,8.9,952.7,1080,NA
"R","Peter Lake",2003,167,6,2003-06-16,0.75,NA,NA,800.8,1093,NA
"R","Peter Lake",2003,167,6,2003-06-16,1,20.9,8.9,619.8,1075,NA
"R","Peter Lake",2003,167,6,2003-06-16,1.5,20.5,8.8,411.2,1082,NA
"R","Peter Lake",2003,167,6,2003-06-16,2,19.5,9.5,279.4,1075,NA
"R","Peter Lake",2003,167,6,2003-06-16,2.5,17.6,10.9,203.6,1093,NA
"R","Peter Lake",2003,167,6,2003-06-16,3,15.2,12.6,140.6,1076,NA
"R","Peter Lake",2003,167,6,2003-06-16,3.5,12.3,14.1,101.6,1072,NA
"R","Peter Lake",2003,167,6,2003-06-16,4,10.4,14.3,72.7,1076,NA
"R","Peter Lake",2003,167,6,2003-06-16,4.5,8.4,14.4,50.2,1079,NA
"R","Peter Lake",2003,167,6,2003-06-16,5,7.5,13.7,33.2,1078,NA
"R","Peter Lake",2003,167,6,2003-06-16,5.5,6.2,3.8,19.5,1127,NA
"R","Peter Lake",2003,167,6,2003-06-16,6,5.7,1.1,10.2,1228,NA
"R","Peter Lake",2003,167,6,2003-06-16,6.5,5.2,0.3,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,7,5,0.2,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,8,4.7,0.2,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,9,4.6,0.1,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,10,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,11,4.5,0.1,NA,NA,NA
"R","Peter Lake",2003,167,6,2003-06-16,12,4.5,0.1,NA,NA,NA
"L","Paul Lake",2003,168,6,2003-06-17,0,23,8.3,1113,1048,NA
"L","Paul Lake",2003,168,6,2003-06-17,0.25,NA,NA,1031,969,NA
"L","Paul Lake",2003,168,6,2003-06-17,0.5,22.7,8.2,782.6,1050,NA
"L","Paul Lake",2003,168,6,2003-06-17,0.75,NA,NA,617,1030,NA
"L","Paul Lake",2003,168,6,2003-06-17,1,22.5,7.9,396,999,NA
"L","Paul Lake",2003,168,6,2003-06-17,1.5,21.1,9.1,239,991,NA
"L","Paul Lake",2003,168,6,2003-06-17,2,19.3,9.3,169,1020,NA
"L","Paul Lake",2003,168,6,2003-06-17,2.5,17.5,9.3,111,996,NA
"L","Paul Lake",2003,168,6,2003-06-17,3,14.8,11.3,79.3,982,NA
"L","Paul Lake",2003,168,6,2003-06-17,3.5,12.5,11.6,59.5,1018,NA
"L","Paul Lake",2003,168,6,2003-06-17,4,10.3,12.8,43.2,1020,NA
"L","Paul Lake",2003,168,6,2003-06-17,4.5,8.6,13.3,30.9,1032,NA
"L","Paul Lake",2003,168,6,2003-06-17,5,7.6,10,20.8,1041,NA
"L","Paul Lake",2003,168,6,2003-06-17,5.5,6.4,0.9,13.6,1049,NA
"L","Paul Lake",2003,168,6,2003-06-17,6,5.9,0.2,6.5,1098,NA
"L","Paul Lake",2003,168,6,2003-06-17,6.5,5.5,0.2,NA,NA,NA
"L","Paul Lake",2003,168,6,2003-06-17,7,5.2,0.1,NA,NA,NA
"L","Paul Lake",2003,168,6,2003-06-17,8,4.9,0,NA,NA,NA
"L","Paul Lake",2003,168,6,2003-06-17,9,4.9,0,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,0,22.8,8.1,42.6,42.1,NA
"R","Peter Lake",2003,174,6,2003-06-23,0.25,NA,NA,34.5,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,0.5,22.9,8.1,25.8,42.1,NA
"R","Peter Lake",2003,174,6,2003-06-23,0.75,NA,NA,20.8,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,1,22.9,8.1,15.7,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,1.5,22.9,8.1,11,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,2,22,8.6,8.1,41.9,NA
"R","Peter Lake",2003,174,6,2003-06-23,2.5,20,10.8,6.3,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,3,16.6,13.1,4.8,41.9,NA
"R","Peter Lake",2003,174,6,2003-06-23,3.5,14.1,14,3.7,42,NA
"R","Peter Lake",2003,174,6,2003-06-23,4,11.7,14.2,3.8,41.2,NA
"R","Peter Lake",2003,174,6,2003-06-23,4.5,9.6,13.5,2,42.5,NA
"R","Peter Lake",2003,174,6,2003-06-23,5,8.1,12.6,1.4,42.6,NA
"R","Peter Lake",2003,174,6,2003-06-23,5.5,6.7,5.3,0.9,42.6,NA
"R","Peter Lake",2003,174,6,2003-06-23,6,6.1,2.3,0.5,42.9,NA
"R","Peter Lake",2003,174,6,2003-06-23,6.5,5.5,0.3,0.3,43.4,NA
"R","Peter Lake",2003,174,6,2003-06-23,7,5.3,0.1,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,8,4.8,0.1,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,9,4.6,0,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,10,4.5,0,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,11,4.5,0,NA,NA,NA
"R","Peter Lake",2003,174,6,2003-06-23,12,4.5,0,NA,NA,NA
