"lakename","year4","daynum","month","sampledate","depth","nutrient","concentration"
"Paul Lake",1995,215,8,1995-08-03,2.9,"nh34",10
"Paul Lake",1995,215,8,1995-08-03,2.9,"no23",4.262
"Paul Lake",1995,215,8,1995-08-03,2.9,"po4",1.58
"Paul Lake",1995,215,8,1995-08-03,4,"tn_ug",315.613
"Paul Lake",1995,215,8,1995-08-03,4,"tp_ug",12.446
"Paul Lake",1995,215,8,1995-08-03,4,"nh34",6.824
"Paul Lake",1995,215,8,1995-08-03,4,"no23",1.183
"Paul Lake",1995,215,8,1995-08-03,4,"po4",1.232
"Paul Lake",1995,215,8,1995-08-03,6.3,"tp_ug",42.061
"Paul Lake",1995,215,8,1995-08-03,6.3,"nh34",1.02
"Paul Lake",1995,215,8,1995-08-03,6.3,"no23",1.937
"Paul Lake",1995,215,8,1995-08-03,6.3,"po4",3.104
"Paul Lake",1995,215,8,1995-08-03,12,"tn_ug",1440.479
"Paul Lake",1995,215,8,1995-08-03,12,"tp_ug",62.23
"Paul Lake",1995,215,8,1995-08-03,12,"nh34",533.351
"Paul Lake",1995,215,8,1995-08-03,12,"no23",2.751
"Paul Lake",1995,215,8,1995-08-03,12,"po4",11.739
"Peter Lake",1995,221,8,1995-08-09,0,"tn_ug",686.848
"Peter Lake",1995,221,8,1995-08-09,0,"tp_ug",24.684
"Peter Lake",1995,221,8,1995-08-09,0,"nh34",8.216
"Peter Lake",1995,221,8,1995-08-09,0,"no23",7.193
"Peter Lake",1995,221,8,1995-08-09,0,"po4",2.046
"Peter Lake",1995,221,8,1995-08-09,0.75,"tp_ug",23.322
"Peter Lake",1995,221,8,1995-08-09,0.75,"nh34",5.052
"Peter Lake",1995,221,8,1995-08-09,0.75,"no23",7.259
"Peter Lake",1995,221,8,1995-08-09,0.75,"po4",1.848
"Peter Lake",1995,221,8,1995-08-09,1.4,"tp_ug",24.811
"Peter Lake",1995,221,8,1995-08-09,1.4,"nh34",4.03
"Peter Lake",1995,221,8,1995-08-09,1.4,"no23",7.667
"Peter Lake",1995,221,8,1995-08-09,1.4,"po4",2.474
"Peter Lake",1995,221,8,1995-08-09,2.5,"tp_ug",23.656
"Peter Lake",1995,221,8,1995-08-09,2.5,"nh34",2.753
"Peter Lake",1995,221,8,1995-08-09,2.5,"no23",9.732
"Peter Lake",1995,221,8,1995-08-09,2.5,"po4",2.853
"Peter Lake",1995,221,8,1995-08-09,3.25,"tn_ug",1035.752
"Peter Lake",1995,221,8,1995-08-09,3.25,"tp_ug",28.764
"Peter Lake",1995,221,8,1995-08-09,3.25,"nh34",4.983
"Peter Lake",1995,221,8,1995-08-09,3.25,"no23",65.351
"Peter Lake",1995,221,8,1995-08-09,3.25,"po4",2.517
"Peter Lake",1995,221,8,1995-08-09,4.7,"tp_ug",27.436
"Peter Lake",1995,221,8,1995-08-09,4.7,"nh34",11.825
"Peter Lake",1995,221,8,1995-08-09,4.7,"no23",65.789
"Peter Lake",1995,221,8,1995-08-09,4.7,"po4",1.519
"Peter Lake",1995,221,8,1995-08-09,12,"tn_ug",1259.254
"Peter Lake",1995,221,8,1995-08-09,12,"tp_ug",53.118
"Peter Lake",1995,221,8,1995-08-09,12,"nh34",573.807
"Peter Lake",1995,221,8,1995-08-09,12,"no23",3.613
"Peter Lake",1995,221,8,1995-08-09,12,"po4",7.648
"Paul Lake",1995,222,8,1995-08-10,0,"tn_ug",431.447
"Paul Lake",1995,222,8,1995-08-10,0,"tp_ug",10.538
"Paul Lake",1995,222,8,1995-08-10,0,"nh34",10.487
"Paul Lake",1995,222,8,1995-08-10,0,"no23",1.257
"Paul Lake",1995,222,8,1995-08-10,0,"po4",1.263
"Paul Lake",1995,222,8,1995-08-10,0.8,"tp_ug",13.153
"Paul Lake",1995,222,8,1995-08-10,0.8,"nh34",5.821
"Paul Lake",1995,222,8,1995-08-10,0.8,"no23",1.24
"Paul Lake",1995,222,8,1995-08-10,0.8,"po4",0.588
"Paul Lake",1995,222,8,1995-08-10,1.7,"tp_ug",10.027
"Paul Lake",1995,222,8,1995-08-10,1.7,"nh34",6.933
"Paul Lake",1995,222,8,1995-08-10,1.7,"no23",1.41
"Paul Lake",1995,222,8,1995-08-10,1.7,"po4",0.198
"Paul Lake",1995,222,8,1995-08-10,2.9,"tp_ug",10.708
"Paul Lake",1995,222,8,1995-08-10,2.9,"nh34",4.388
"Paul Lake",1995,222,8,1995-08-10,2.9,"no23",1.312
"Paul Lake",1995,222,8,1995-08-10,2.9,"po4",0.676
"Paul Lake",1995,222,8,1995-08-10,3.6,"tn_ug",359.491
"Paul Lake",1995,222,8,1995-08-10,3.6,"tp_ug",14.776
"Paul Lake",1995,222,8,1995-08-10,3.6,"nh34",0.048
"Paul Lake",1995,222,8,1995-08-10,3.6,"no23",2.449
"Paul Lake",1995,222,8,1995-08-10,3.6,"po4",1.507
"Paul Lake",1995,222,8,1995-08-10,5.7,"tp_ug",23.387
"Paul Lake",1995,222,8,1995-08-10,5.7,"nh34",0.128
"Paul Lake",1995,222,8,1995-08-10,5.7,"no23",1.804
"Paul Lake",1995,222,8,1995-08-10,5.7,"po4",2.218
"Paul Lake",1995,222,8,1995-08-10,12,"tn_ug",1003.838
"Paul Lake",1995,222,8,1995-08-10,12,"tp_ug",56.778
"Paul Lake",1995,222,8,1995-08-10,12,"nh34",140.986
"Paul Lake",1995,222,8,1995-08-10,12,"no23",2.866
"Paul Lake",1995,222,8,1995-08-10,12,"po4",1.044
"Peter Lake",1995,228,8,1995-08-16,0,"tn_ug",754.679
"Peter Lake",1995,228,8,1995-08-16,0,"tp_ug",22.252
"Peter Lake",1995,228,8,1995-08-16,0,"nh34",3.019
"Peter Lake",1995,228,8,1995-08-16,0,"no23",4.349
"Peter Lake",1995,228,8,1995-08-16,0,"po4",2.6
"Peter Lake",1995,228,8,1995-08-16,0.7,"tp_ug",22.123
"Peter Lake",1995,228,8,1995-08-16,0.7,"nh34",1.647
"Peter Lake",1995,228,8,1995-08-16,0.7,"no23",3.22
"Peter Lake",1995,228,8,1995-08-16,0.7,"po4",1.101
"Peter Lake",1995,228,8,1995-08-16,1.4,"tp_ug",21.483
"Peter Lake",1995,228,8,1995-08-16,1.4,"nh34",2.202
"Peter Lake",1995,228,8,1995-08-16,1.4,"no23",2.973
"Peter Lake",1995,228,8,1995-08-16,1.4,"po4",1.853
"Peter Lake",1995,228,8,1995-08-16,2.4,"tp_ug",22.779
"Peter Lake",1995,228,8,1995-08-16,2.4,"nh34",0.582
"Peter Lake",1995,228,8,1995-08-16,2.4,"no23",4.669
"Peter Lake",1995,228,8,1995-08-16,2.4,"po4",1.733
"Peter Lake",1995,228,8,1995-08-16,3.4,"tn_ug",907.789
"Peter Lake",1995,228,8,1995-08-16,3.4,"tp_ug",31.928
"Peter Lake",1995,228,8,1995-08-16,3.4,"nh34",11.291
"Peter Lake",1995,228,8,1995-08-16,3.4,"no23",55.401
"Peter Lake",1995,228,8,1995-08-16,3.4,"po4",1.895
"Peter Lake",1995,228,8,1995-08-16,4.7,"tp_ug",25.543
"Peter Lake",1995,228,8,1995-08-16,4.7,"nh34",7.632
"Peter Lake",1995,228,8,1995-08-16,4.7,"no23",41.685
"Peter Lake",1995,228,8,1995-08-16,4.7,"po4",2.123
"Peter Lake",1995,228,8,1995-08-16,12,"tn_ug",1331.07
"Peter Lake",1995,228,8,1995-08-16,12,"tp_ug",56.063
"Peter Lake",1995,228,8,1995-08-16,12,"nh34",640.554
"Peter Lake",1995,228,8,1995-08-16,12,"no23",2.438
"Peter Lake",1995,228,8,1995-08-16,12,"po4",11.405
"Paul Lake",1995,229,8,1995-08-17,0,"tn_ug",331.686
"Paul Lake",1995,229,8,1995-08-17,0,"tp_ug",8.368
"Paul Lake",1995,229,8,1995-08-17,0,"nh34",3.664
"Paul Lake",1995,229,8,1995-08-17,0,"no23",2.458
"Paul Lake",1995,229,8,1995-08-17,0,"po4",1.69
"Paul Lake",1995,229,8,1995-08-17,0.75,"tp_ug",6.717
"Paul Lake",1995,229,8,1995-08-17,0.75,"nh34",4.104
"Paul Lake",1995,229,8,1995-08-17,0.75,"no23",1.957
"Paul Lake",1995,229,8,1995-08-17,0.75,"po4",2.116
"Paul Lake",1995,229,8,1995-08-17,1.5,"tp_ug",7.675
"Paul Lake",1995,229,8,1995-08-17,1.5,"nh34",3.22
"Paul Lake",1995,229,8,1995-08-17,1.5,"no23",0.937
"Paul Lake",1995,229,8,1995-08-17,1.5,"po4",1.022
"Paul Lake",1995,229,8,1995-08-17,2.9,"tp_ug",9.303
"Paul Lake",1995,229,8,1995-08-17,2.9,"nh34",6.672
"Paul Lake",1995,229,8,1995-08-17,2.9,"no23",2.639
"Paul Lake",1995,229,8,1995-08-17,2.9,"po4",1.799
"Paul Lake",1995,229,8,1995-08-17,3.85,"tn_ug",341.32
"Paul Lake",1995,229,8,1995-08-17,3.85,"tp_ug",10.735
"Paul Lake",1995,229,8,1995-08-17,3.85,"nh34",6.147
"Paul Lake",1995,229,8,1995-08-17,3.85,"no23",1.34
"Paul Lake",1995,229,8,1995-08-17,3.85,"po4",1.303
"Paul Lake",1995,229,8,1995-08-17,5.9,"tp_ug",28.323
"Paul Lake",1995,229,8,1995-08-17,5.9,"nh34",5.144
"Paul Lake",1995,229,8,1995-08-17,5.9,"no23",1.948
"Paul Lake",1995,229,8,1995-08-17,5.9,"po4",2.968
"Paul Lake",1995,229,8,1995-08-17,12,"tn_ug",917.778
"Paul Lake",1995,229,8,1995-08-17,12,"tp_ug",49.634
"Paul Lake",1995,229,8,1995-08-17,12,"nh34",120.488
"Paul Lake",1995,229,8,1995-08-17,12,"no23",2.707
"Paul Lake",1995,229,8,1995-08-17,12,"po4",3.925
"Peter Lake",1995,235,8,1995-08-23,0,"tn_ug",692.486
"Peter Lake",1995,235,8,1995-08-23,0,"tp_ug",21.661
"Peter Lake",1995,235,8,1995-08-23,0,"nh34",17.985
"Peter Lake",1995,235,8,1995-08-23,0,"no23",3.75
"Peter Lake",1995,235,8,1995-08-23,0,"po4",2.381
"Peter Lake",1995,235,8,1995-08-23,0.9,"tp_ug",22.055
"Peter Lake",1995,235,8,1995-08-23,0.9,"nh34",14.902
"Peter Lake",1995,235,8,1995-08-23,0.9,"no23",3.476
"Peter Lake",1995,235,8,1995-08-23,0.9,"po4",2.996
"Peter Lake",1995,235,8,1995-08-23,1.7,"tp_ug",24.954
"Peter Lake",1995,235,8,1995-08-23,1.7,"nh34",10.399
"Peter Lake",1995,235,8,1995-08-23,1.7,"no23",3.378
"Peter Lake",1995,235,8,1995-08-23,1.7,"po4",2.733
"Peter Lake",1995,235,8,1995-08-23,2.8,"tp_ug",25.59
"Peter Lake",1995,235,8,1995-08-23,2.8,"nh34",7.42
"Peter Lake",1995,235,8,1995-08-23,2.8,"no23",3.646
"Peter Lake",1995,235,8,1995-08-23,2.8,"po4",3.228
"Peter Lake",1995,235,8,1995-08-23,3.3,"tn_ug",813.368
"Peter Lake",1995,235,8,1995-08-23,3.3,"tp_ug",28.568
"Peter Lake",1995,235,8,1995-08-23,3.3,"nh34",9.04
"Peter Lake",1995,235,8,1995-08-23,3.3,"no23",11.572
"Peter Lake",1995,235,8,1995-08-23,3.3,"po4",2.93
"Peter Lake",1995,235,8,1995-08-23,4.9,"tp_ug",28.424
"Peter Lake",1995,235,8,1995-08-23,4.9,"nh34",56.953
"Peter Lake",1995,235,8,1995-08-23,4.9,"no23",33.602
"Peter Lake",1995,235,8,1995-08-23,4.9,"po4",2.873
"Peter Lake",1995,235,8,1995-08-23,12,"tn_ug",1306.099
"Peter Lake",1995,235,8,1995-08-23,12,"tp_ug",45.424
"Peter Lake",1995,235,8,1995-08-23,12,"nh34",703.658
"Peter Lake",1995,235,8,1995-08-23,12,"no23",1.78
"Peter Lake",1995,235,8,1995-08-23,12,"po4",10.575
"Paul Lake",1995,236,8,1995-08-24,0,"tn_ug",381.551
"Paul Lake",1995,236,8,1995-08-24,0,"tp_ug",9.231
"Paul Lake",1995,236,8,1995-08-24,0,"nh34",7.465
"Paul Lake",1995,236,8,1995-08-24,0,"no23",2.005
"Paul Lake",1995,236,8,1995-08-24,0,"po4",2.126
"Paul Lake",1995,236,8,1995-08-24,0.7,"tp_ug",8.16
"Paul Lake",1995,236,8,1995-08-24,0.7,"nh34",6.012
"Paul Lake",1995,236,8,1995-08-24,0.7,"no23",1.38
"Paul Lake",1995,236,8,1995-08-24,0.7,"po4",0.662
"Paul Lake",1995,236,8,1995-08-24,1.5,"tp_ug",8.516
"Paul Lake",1995,236,8,1995-08-24,1.5,"nh34",5.521
"Paul Lake",1995,236,8,1995-08-24,1.5,"no23",2.246
"Paul Lake",1995,236,8,1995-08-24,1.5,"po4",1.521
"Paul Lake",1995,236,8,1995-08-24,2.7,"tp_ug",9.076
"Paul Lake",1995,236,8,1995-08-24,2.7,"nh34",6.736
"Paul Lake",1995,236,8,1995-08-24,2.7,"no23",2.624
"Paul Lake",1995,236,8,1995-08-24,2.7,"po4",1.415
"Paul Lake",1995,236,8,1995-08-24,3.9,"tn_ug",392.005
"Paul Lake",1995,236,8,1995-08-24,3.9,"tp_ug",13.527
"Paul Lake",1995,236,8,1995-08-24,3.9,"nh34",7.765
"Paul Lake",1995,236,8,1995-08-24,3.9,"no23",2.511
"Paul Lake",1995,236,8,1995-08-24,3.9,"po4",1.523
"Paul Lake",1995,236,8,1995-08-24,5.9,"tp_ug",17.018
"Paul Lake",1995,236,8,1995-08-24,5.9,"nh34",4.6
"Paul Lake",1995,236,8,1995-08-24,5.9,"no23",1.906
"Paul Lake",1995,236,8,1995-08-24,5.9,"po4",2.223
"Paul Lake",1995,236,8,1995-08-24,12,"tn_ug",1705.656
"Paul Lake",1995,236,8,1995-08-24,12,"tp_ug",64.237
"Paul Lake",1995,236,8,1995-08-24,12,"nh34",674.381
"Paul Lake",1995,236,8,1995-08-24,12,"no23",6.617
"Paul Lake",1995,236,8,1995-08-24,12,"po4",15.684
"Peter Lake",1995,242,8,1995-08-30,0,"tp_ug",28.433
"Peter Lake",1995,242,8,1995-08-30,0.65,"tp_ug",28.202
"Peter Lake",1995,242,8,1995-08-30,1.3,"tp_ug",29.444
"Peter Lake",1995,242,8,1995-08-30,2.2,"tp_ug",29.685
"Peter Lake",1995,242,8,1995-08-30,2.8,"tp_ug",30.133
"Peter Lake",1995,242,8,1995-08-30,3.4,"tp_ug",34.925
"Peter Lake",1995,242,8,1995-08-30,12,"tp_ug",58.909
"Paul Lake",1995,243,8,1995-08-31,0,"tp_ug",8.045
"Paul Lake",1995,243,8,1995-08-31,0.9,"tp_ug",5.579
"Paul Lake",1995,243,8,1995-08-31,1.8,"tp_ug",7.157
"Paul Lake",1995,243,8,1995-08-31,3,"tp_ug",12.57
"Paul Lake",1995,243,8,1995-08-31,4,"tp_ug",7.554
"Paul Lake",1995,243,8,1995-08-31,6,"tp_ug",15.181
"Paul Lake",1995,243,8,1995-08-31,12,"tp_ug",49.865
"Paul Lake",1995,248,9,1995-09-05,0,"tp_ug",8.944
"Paul Lake",1995,248,9,1995-09-05,1,"tp_ug",10.435
"Paul Lake",1995,248,9,1995-09-05,2,"tp_ug",11.247
"Paul Lake",1995,248,9,1995-09-05,3.3,"tp_ug",15.147
"Paul Lake",1995,248,9,1995-09-05,4.4,"tp_ug",35.081
"Paul Lake",1995,248,9,1995-09-05,6.35,"tp_ug",28.224
"Paul Lake",1995,248,9,1995-09-05,12,"tp_ug",71.798
"Peter Lake",1995,248,9,1995-09-05,0,"tp_ug",26.632
"Peter Lake",1995,248,9,1995-09-05,0.75,"tp_ug",27.25
"Peter Lake",1995,248,9,1995-09-05,1.5,"tp_ug",28.389
"Peter Lake",1995,248,9,1995-09-05,2.45,"tp_ug",27.761
"Peter Lake",1995,248,9,1995-09-05,3,"tp_ug",32.266
"Peter Lake",1995,248,9,1995-09-05,4.5,"tp_ug",41.589
"Peter Lake",1995,248,9,1995-09-05,12,"tp_ug",83.936
"Paul Lake",1996,148,5,1996-05-27,0,"tn_ug",244.87
"Paul Lake",1996,148,5,1996-05-27,0,"tp_ug",13.689
"Paul Lake",1996,148,5,1996-05-27,0,"nh34",6.768
"Paul Lake",1996,148,5,1996-05-27,0,"no23",2.193
"Paul Lake",1996,148,5,1996-05-27,0,"po4",5.723
"Paul Lake",1996,148,5,1996-05-27,0.85,"tn_ug",244.87
"Paul Lake",1996,148,5,1996-05-27,0.85,"tp_ug",15.901
"Paul Lake",1996,148,5,1996-05-27,0.85,"nh34",6.768
"Paul Lake",1996,148,5,1996-05-27,0.85,"no23",2.193
"Paul Lake",1996,148,5,1996-05-27,0.85,"po4",5.723
"Paul Lake",1996,148,5,1996-05-27,1.9,"tn_ug",244.87
"Paul Lake",1996,148,5,1996-05-27,1.9,"tp_ug",25.439
"Paul Lake",1996,148,5,1996-05-27,1.9,"nh34",6.768
"Paul Lake",1996,148,5,1996-05-27,1.9,"no23",2.193
"Paul Lake",1996,148,5,1996-05-27,1.9,"po4",5.723
"Paul Lake",1996,148,5,1996-05-27,3,"tp_ug",18.343
"Paul Lake",1996,148,5,1996-05-27,3.4,"tp_ug",72.041
"Paul Lake",1996,148,5,1996-05-27,5,"tp_ug",30.443
"Paul Lake",1996,148,5,1996-05-27,9,"tn_ug",1211.905
"Paul Lake",1996,148,5,1996-05-27,9,"tp_ug",98.471
"Paul Lake",1996,148,5,1996-05-27,9,"nh34",720.73
"Paul Lake",1996,148,5,1996-05-27,9,"no23",4.436
"Paul Lake",1996,148,5,1996-05-27,9,"po4",33.185
"Peter Lake",1996,149,5,1996-05-28,0,"tn_ug",312.133
"Peter Lake",1996,149,5,1996-05-28,0,"tp_ug",15.573
"Peter Lake",1996,149,5,1996-05-28,0,"nh34",17.509
"Peter Lake",1996,149,5,1996-05-28,0,"no23",37.764
"Peter Lake",1996,149,5,1996-05-28,0,"po4",10.493
"Peter Lake",1996,149,5,1996-05-28,0.9,"tn_ug",312.133
"Peter Lake",1996,149,5,1996-05-28,0.9,"tp_ug",15.762
"Peter Lake",1996,149,5,1996-05-28,0.9,"nh34",17.509
"Peter Lake",1996,149,5,1996-05-28,0.9,"no23",37.764
"Peter Lake",1996,149,5,1996-05-28,0.9,"po4",10.493
"Peter Lake",1996,149,5,1996-05-28,1.8,"tn_ug",312.133
"Peter Lake",1996,149,5,1996-05-28,1.8,"tp_ug",13.967
"Peter Lake",1996,149,5,1996-05-28,1.8,"nh34",17.509
"Peter Lake",1996,149,5,1996-05-28,1.8,"no23",37.764
"Peter Lake",1996,149,5,1996-05-28,1.8,"po4",10.493
"Peter Lake",1996,149,5,1996-05-28,3,"tp_ug",14.068
"Peter Lake",1996,149,5,1996-05-28,4,"tp_ug",16.108
"Peter Lake",1996,149,5,1996-05-28,6,"tp_ug",23.94
"Peter Lake",1996,149,5,1996-05-28,12,"tn_ug",1166.14
"Peter Lake",1996,149,5,1996-05-28,12,"tp_ug",67.696
"Peter Lake",1996,149,5,1996-05-28,12,"nh34",718.097
"Peter Lake",1996,149,5,1996-05-28,12,"no23",2.645
"Peter Lake",1996,149,5,1996-05-28,12,"po4",29.518
"Paul Lake",1996,155,6,1996-06-03,0,"tn_ug",368.195
"Paul Lake",1996,155,6,1996-06-03,0,"no23",12.546
"Paul Lake",1996,155,6,1996-06-03,0,"po4",10.698
"Paul Lake",1996,155,6,1996-06-03,0.75,"tn_ug",368.195
"Paul Lake",1996,155,6,1996-06-03,0.75,"tp_ug",9.451
"Paul Lake",1996,155,6,1996-06-03,0.75,"no23",12.546
"Paul Lake",1996,155,6,1996-06-03,0.75,"po4",10.698
"Paul Lake",1996,155,6,1996-06-03,1.7,"tn_ug",368.195
"Paul Lake",1996,155,6,1996-06-03,1.7,"tp_ug",10.001
"Paul Lake",1996,155,6,1996-06-03,1.7,"no23",12.546
"Paul Lake",1996,155,6,1996-06-03,1.7,"po4",10.698
"Paul Lake",1996,155,6,1996-06-03,3.3,"tp_ug",27.987
"Paul Lake",1996,155,6,1996-06-03,4.1,"tp_ug",26.063
"Paul Lake",1996,155,6,1996-06-03,5.4,"tp_ug",24.078
"Paul Lake",1996,155,6,1996-06-03,9,"tn_ug",1368.326
"Paul Lake",1996,155,6,1996-06-03,9,"tp_ug",71.066
"Paul Lake",1996,155,6,1996-06-03,9,"no23",4.574
"Paul Lake",1996,155,6,1996-06-03,9,"po4",373.836
"Peter Lake",1996,156,6,1996-06-04,0,"tn_ug",868.105
"Peter Lake",1996,156,6,1996-06-04,0,"tp_ug",38.61
"Peter Lake",1996,156,6,1996-06-04,0,"no23",163.885
"Peter Lake",1996,156,6,1996-06-04,0,"po4",27.47
"Peter Lake",1996,156,6,1996-06-04,0.6,"tn_ug",868.105
"Peter Lake",1996,156,6,1996-06-04,0.6,"tp_ug",38.062
"Peter Lake",1996,156,6,1996-06-04,0.6,"no23",163.885
"Peter Lake",1996,156,6,1996-06-04,0.6,"po4",27.47
"Peter Lake",1996,156,6,1996-06-04,1.3,"tn_ug",868.105
"Peter Lake",1996,156,6,1996-06-04,1.3,"tp_ug",39.159
"Peter Lake",1996,156,6,1996-06-04,1.3,"no23",163.885
"Peter Lake",1996,156,6,1996-06-04,1.3,"po4",27.47
"Peter Lake",1996,156,6,1996-06-04,2.4,"tp_ug",30.814
"Peter Lake",1996,156,6,1996-06-04,3.5,"tp_ug",25.538
"Peter Lake",1996,156,6,1996-06-04,5.9,"tp_ug",36.283
"Peter Lake",1996,156,6,1996-06-04,12,"tn_ug",1625.551
"Peter Lake",1996,156,6,1996-06-04,12,"tp_ug",88.419
"Peter Lake",1996,156,6,1996-06-04,12,"no23",2.236
"Peter Lake",1996,156,6,1996-06-04,12,"po4",44.138
"Paul Lake",1996,162,6,1996-06-10,0,"tn_ug",261.827
"Paul Lake",1996,162,6,1996-06-10,0,"tp_ug",10.359
"Paul Lake",1996,162,6,1996-06-10,0.65,"tn_ug",261.827
"Paul Lake",1996,162,6,1996-06-10,0.65,"tp_ug",10.736
"Paul Lake",1996,162,6,1996-06-10,1.6,"tn_ug",261.827
"Paul Lake",1996,162,6,1996-06-10,1.6,"tp_ug",7.502
"Paul Lake",1996,162,6,1996-06-10,3.1,"tp_ug",16.235
"Paul Lake",1996,162,6,1996-06-10,4,"tp_ug",17.232
"Paul Lake",1996,162,6,1996-06-10,5.3,"tp_ug",37.699
"Paul Lake",1996,162,6,1996-06-10,9,"tn_ug",1386.454
"Paul Lake",1996,162,6,1996-06-10,9,"tp_ug",61.703
"Peter Lake",1996,163,6,1996-06-11,0,"tp_ug",52.123
"Peter Lake",1996,163,6,1996-06-11,0.5,"tp_ug",56.63
"Peter Lake",1996,163,6,1996-06-11,1,"tp_ug",53.958
"Peter Lake",1996,163,6,1996-06-11,2,"tp_ug",50.483
"Peter Lake",1996,163,6,1996-06-11,3,"tp_ug",28.753
"Peter Lake",1996,163,6,1996-06-11,5.6,"tp_ug",30.358
"Peter Lake",1996,163,6,1996-06-11,12,"tp_ug",75.58
"Paul Lake",1996,169,6,1996-06-17,0,"tp_ug",13.373
"Paul Lake",1996,169,6,1996-06-17,0,"po4",2.022
"Paul Lake",1996,169,6,1996-06-17,0.85,"tp_ug",10.975
"Paul Lake",1996,169,6,1996-06-17,0.85,"po4",1.376
"Paul Lake",1996,169,6,1996-06-17,1.85,"tp_ug",11.562
"Paul Lake",1996,169,6,1996-06-17,1.85,"po4",3.159
"Paul Lake",1996,169,6,1996-06-17,3.4,"tp_ug",10.6
"Paul Lake",1996,169,6,1996-06-17,4.3,"tp_ug",29.609
"Paul Lake",1996,169,6,1996-06-17,5.7,"tp_ug",38.017
"Paul Lake",1996,169,6,1996-06-17,9,"tp_ug",69.766
"Paul Lake",1996,169,6,1996-06-17,9,"po4",28.239
"Peter Lake",1996,170,6,1996-06-18,0,"tp_ug",53.388
"Peter Lake",1996,170,6,1996-06-18,0,"po4",5.648
"Peter Lake",1996,170,6,1996-06-18,0.45,"tp_ug",54.14
"Peter Lake",1996,170,6,1996-06-18,0.45,"po4",5.098
"Peter Lake",1996,170,6,1996-06-18,1,"tp_ug",51.236
"Peter Lake",1996,170,6,1996-06-18,1,"po4",5.455
"Peter Lake",1996,170,6,1996-06-18,1.8,"tp_ug",54.722
"Peter Lake",1996,170,6,1996-06-18,2.6,"tp_ug",34.791
"Peter Lake",1996,170,6,1996-06-18,5.5,"tp_ug",28.878
"Peter Lake",1996,170,6,1996-06-18,12,"tp_ug",80.162
"Peter Lake",1996,170,6,1996-06-18,12,"po4",20.7
"Paul Lake",1996,176,6,1996-06-24,0,"tn_ug",391.882
"Paul Lake",1996,176,6,1996-06-24,0,"tp_ug",7.583
"Paul Lake",1996,176,6,1996-06-24,0,"nh34",7.141
"Paul Lake",1996,176,6,1996-06-24,0,"no23",7.825
"Paul Lake",1996,176,6,1996-06-24,0,"po4",3.468
"Paul Lake",1996,176,6,1996-06-24,0.8,"tn_ug",391.882
"Paul Lake",1996,176,6,1996-06-24,0.8,"tp_ug",11.461
"Paul Lake",1996,176,6,1996-06-24,0.8,"nh34",7.141
"Paul Lake",1996,176,6,1996-06-24,0.8,"no23",7.825
"Paul Lake",1996,176,6,1996-06-24,0.8,"po4",2.132
"Paul Lake",1996,176,6,1996-06-24,1.9,"tn_ug",391.882
"Paul Lake",1996,176,6,1996-06-24,1.9,"tp_ug",7.795
"Paul Lake",1996,176,6,1996-06-24,1.9,"nh34",7.141
"Paul Lake",1996,176,6,1996-06-24,1.9,"no23",7.825
"Paul Lake",1996,176,6,1996-06-24,1.9,"po4",1.819
"Paul Lake",1996,176,6,1996-06-24,3.4,"tp_ug",12.445
"Paul Lake",1996,176,6,1996-06-24,4.5,"tp_ug",15.685
"Paul Lake",1996,176,6,1996-06-24,6,"tp_ug",45.246
"Paul Lake",1996,176,6,1996-06-24,9,"tn_ug",1447.316
"Paul Lake",1996,176,6,1996-06-24,9,"tp_ug",70.37
"Paul Lake",1996,176,6,1996-06-24,9,"nh34",751.383
"Paul Lake",1996,176,6,1996-06-24,9,"no23",4.31
"Paul Lake",1996,176,6,1996-06-24,9,"po4",25.207
"Peter Lake",1996,177,6,1996-06-25,0,"tn_ug",1962.902
"Peter Lake",1996,177,6,1996-06-25,0,"tp_ug",49.435
"Peter Lake",1996,177,6,1996-06-25,0,"nh34",230.895
"Peter Lake",1996,177,6,1996-06-25,0,"no23",217.75
"Peter Lake",1996,177,6,1996-06-25,0,"po4",11.77
"Peter Lake",1996,177,6,1996-06-25,0.6,"tn_ug",1962.902
"Peter Lake",1996,177,6,1996-06-25,0.6,"tp_ug",50.233
"Peter Lake",1996,177,6,1996-06-25,0.6,"nh34",230.895
"Peter Lake",1996,177,6,1996-06-25,0.6,"no23",217.75
"Peter Lake",1996,177,6,1996-06-25,0.6,"po4",11.482
"Peter Lake",1996,177,6,1996-06-25,1.2,"tn_ug",1962.902
"Peter Lake",1996,177,6,1996-06-25,1.2,"tp_ug",53.347
"Peter Lake",1996,177,6,1996-06-25,1.2,"nh34",230.895
"Peter Lake",1996,177,6,1996-06-25,1.2,"no23",217.75
"Peter Lake",1996,177,6,1996-06-25,1.2,"po4",11.387
"Peter Lake",1996,177,6,1996-06-25,1.9,"tp_ug",50.941
"Peter Lake",1996,177,6,1996-06-25,2.6,"tp_ug",50.412
"Peter Lake",1996,177,6,1996-06-25,4.9,"tp_ug",29.853
"Peter Lake",1996,177,6,1996-06-25,12,"tn_ug",1595.943
"Peter Lake",1996,177,6,1996-06-25,12,"tp_ug",65.154
"Peter Lake",1996,177,6,1996-06-25,12,"nh34",980.974
"Peter Lake",1996,177,6,1996-06-25,12,"no23",3.658
"Peter Lake",1996,177,6,1996-06-25,12,"po4",15.313
"Paul Lake",1996,183,7,1996-07-01,0,"tp_ug",9.239
