"plotID","trapID","collectDate","functionalGroup","dryMass","qaDryMass","subplotID","decimalLatitude","decimalLongitude","elevation","nlcdClass","plotType","geodeticDatum"
"NIWO_064","NIWO_064_103","2018-08-30","Woody material",0.01,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Woody material",0.01,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Leaves",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Flowers",0.11,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Seeds",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Other",0.08,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Needles",2.82,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-08-30","Twigs/branches",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Needles",4.09,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Flowers",0.07,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Seeds",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Other",0.29,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Leaves",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Twigs/branches",5.84,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Twigs/branches",5.87,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-08-30","Woody material",0.32,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Needles",2.28,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Other",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Leaves",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Woody material",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Needles",2.29,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Flowers",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Seeds",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Twigs/branches",0.15,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-08-30","Mixed",0.07,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Seeds",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Woody material",0.98,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Other",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Leaves",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Needles",4.55,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Twigs/branches",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Mixed",0.61,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Needles",4.53,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-08-30","Flowers",0.15,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2018-09-27","Twigs/branches",26.64,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2018-09-27","Leaves",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2018-09-27","Woody material",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_159","2018-09-27","Other",0,"N",40,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Other",0.005,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Other",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Twigs/branches",0.04,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Other",0.01,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Flowers",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Needles",10.04,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Seeds",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Woody material",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Leaves",0.53,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Other",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Flowers",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Leaves",0.53,"Y",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Needles",1.13,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Twigs/branches",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Woody material",2.85,"Y",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Mixed",1.8,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Leaves",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Needles",26.31,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Twigs/branches",0.005,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Needles",5.32,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Woody material",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Woody material",0.15,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Flowers",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Woody material",0.14,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Needles",14.4,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Seeds",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Twigs/branches",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Needles",4.04,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Seeds",0.03,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Needles",11.19,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Other",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Seeds",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Flowers",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Leaves",0.05,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Flowers",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Other",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Needles",0.15,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Woody material",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Needles",4.92,"Y",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Twigs/branches",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Leaves",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Woody material",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Twigs/branches",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Needles",0.38,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Seeds",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Leaves",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Woody material",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_063","NIWO_063_062","2018-09-27","Flowers",0,"N",32,40.04898,-105.585058,3432.7,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Twigs/branches",0.29,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Leaves",0,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-09-27","Twigs/branches",0.26,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Woody material",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_062","NIWO_062_050","2018-09-27","Seeds",0,"N",31,40.05114,-105.585787,3477,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Flowers",0.005,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Seeds",0.005,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Other",0,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-09-27","Woody material",2.85,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Flowers",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Twigs/branches",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Flowers",0.005,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Seeds",0.005,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Seeds",0.005,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-09-27","Leaves",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Other",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Mixed",0.35,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Seeds",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Twigs/branches",0.33,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-09-27","Leaves",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Woody material",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Leaves",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Flowers",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Other",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Mixed",0.03,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-09-27","Needles",4.05,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Flowers",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Other",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Leaves",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Needles",11.19,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Mixed",0.29,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Woody material",0.19,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-09-27","Twigs/branches",0,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Twigs/branches",0.68,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Woody material",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Leaves",0.005,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Mixed",0.05,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Twigs/branches",0.005,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Leaves",0.06,"Y",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_047","NIWO_047_197","2018-09-27","Seeds",0,"N",40,40.054657,-105.584399,3509.8,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Flowers",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Needles",4.92,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Seeds",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-09-27","Other",0,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Seeds",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Flowers",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Needles",1.87,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Leaves",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-09-27","Woody material",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-09-27","Needles",7.95,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-10-25","Other",0.08,"Y",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_058","NIWO_058_101","2018-10-25","Leaves",0,"N",32,40.048719,-105.587181,3446.4,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-10-25","Seeds",0.005,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-10-25","Needles",4.9,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_046","NIWO_046_155","2018-10-25","Twigs/branches",0.12,"N",40,40.048158,-105.586127,3426.9,"shrubScrub","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-10-25","Needles",8.99,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_061","NIWO_061_169","2018-10-25","Seeds",0.04,"N",41,40.047615,-105.586103,3413.4,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Mixed",0.34,"Y",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Mixed",0.34,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Needles",2.99,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Other",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Flowers",0.02,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Leaves",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_064","NIWO_064_103","2018-10-25","Twigs/branches",0,"N",32,40.04737,-105.583997,3373.2,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Leaves",0.005,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Mixed",0.28,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Woody material",0.12,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Other",0,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Needles",8.81,"N",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_057","NIWO_057_081","2018-10-25","Woody material",0.12,"Y",31,40.047082,-105.585059,3382.5,"evergreenForest","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Needles",2.78,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Seeds",0.005,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Flowers",0,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Leaves",0.005,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Woody material",0.02,"N",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_067","NIWO_067_017","2018-10-25","Twigs/branches",0.005,"Y",31,40.04979,-105.585046,3443.5,"grasslandHerbaceous","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-10-25","Flowers",0.005,"Y",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-10-25","Needles",6.39,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-10-25","Woody material",0.23,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-10-25","Mixed",1.1,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_040","NIWO_040_205","2018-10-25","Flowers",0.005,"N",41,40.046551,-105.584709,3364,"evergreenForest","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-10-25","Twigs/branches",0.5,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-10-25","Seeds",0,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_041","NIWO_041_059","2018-10-25","Leaves",0.07,"N",32,40.050349,-105.582965,3425.6,"shrubScrub","tower","WGS84"
"NIWO_051","NIWO_051_045","2018-10-25","Seeds",0.005,"N",31,40.048439,-105.585417,3427.4,"grasslandHerbaceous","tower","WGS84"
