"lakeid","lakename","year4","daynum","sampledate","depth_id","depth","tn_ug","tp_ug","nh34","no23","po4","comments"
"L","Paul Lake",1998,201,1998-07-20,2,0.75,338.512,2.303,8.551,2.565,2.387,""
"L","Paul Lake",1998,201,1998-07-20,3,1.5,338.512,0.861,6.489,0.725,0.231,""
"L","Paul Lake",1998,201,1998-07-20,4,2.7,NA,0,NA,NA,NA,""
"L","Paul Lake",1998,201,1998-07-20,5,3.6,NA,0,NA,NA,NA,""
"L","Paul Lake",1998,201,1998-07-20,6,5.2,NA,27.73,NA,NA,NA,""
"L","Paul Lake",1998,201,1998-07-20,7,9,900.583,44.581,253.922,1.966,5.693,""
"R","Peter Lake",1998,202,1998-07-21,1,0,537.964,8.593,7.981,4.868,7.327,""
"R","Peter Lake",1998,202,1998-07-21,2,0.8,537.964,8.608,11.934,2.212,0.831,""
"R","Peter Lake",1998,202,1998-07-21,3,2,537.964,10.485,11.829,1.721,1.568,""
"R","Peter Lake",1998,202,1998-07-21,4,3.5,NA,5.779,NA,NA,NA,""
"R","Peter Lake",1998,202,1998-07-21,5,4.4,NA,17.494,NA,NA,NA,""
"R","Peter Lake",1998,202,1998-07-21,6,5.7,NA,97.066,NA,NA,NA,""
"R","Peter Lake",1998,202,1998-07-21,7,12,2489.258,78.986,1713.76,4.129,12.833,""
"L","Paul Lake",1998,208,1998-07-27,1,0,NA,8.548,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,2,0.6,NA,6.876,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,3,1.4,NA,10.337,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,4,2.5,NA,11.291,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,5,3.4,NA,13.392,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,6,5.1,NA,42.969,NA,NA,NA,""
"L","Paul Lake",1998,208,1998-07-27,7,9,NA,78.775,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,1,0,NA,15.872,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,2,1,NA,12.723,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,3,2.1,NA,13.211,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,4,3.7,NA,17.505,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,5,4.7,NA,25.59,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,6,5.9,NA,51.443,NA,NA,NA,""
"R","Peter Lake",1998,209,1998-07-28,7,12,NA,141.903,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,1,0,NA,9.115,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,2,0.75,NA,8.992,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,3,1.5,NA,13.625,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,4,2.9,NA,9.729,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,5,3.8,NA,14.184,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,6,5.6,NA,53.823,NA,NA,NA,""
"L","Paul Lake",1998,215,1998-08-03,7,9,NA,47.023,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,1,0,NA,14.176,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,2,0.9,NA,15.306,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,3,1.3,NA,16.967,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,4,3.3,NA,17.36,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,5,4.2,NA,21.981,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,6,5.2,NA,27.11,NA,NA,NA,""
"R","Peter Lake",1998,216,1998-08-04,7,12,NA,99.607,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,1,0,NA,10.133,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,2,0.8,NA,8.661,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,3,1.6,NA,10.801,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,4,2.9,NA,7.769,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,5,3.9,NA,10.141,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,6,5.4,NA,45.602,NA,NA,NA,""
"L","Paul Lake",1998,222,1998-08-10,7,9,NA,46.411,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,1,0,NA,14.073,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,2,0.9,NA,14.541,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,3,1.8,NA,12.788,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,4,3.2,NA,14.125,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,5,4.2,NA,17.099,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,6,5.5,NA,58.467,NA,NA,NA,""
"R","Peter Lake",1998,223,1998-08-11,7,12,NA,41.111,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,1,0,NA,6.466,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,2,0.75,NA,12.922,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,3,1.5,NA,6.157,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,4,2.9,NA,7.832,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,5,3.9,NA,15.383,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,6,5.6,NA,48.394,NA,NA,NA,""
"L","Paul Lake",1998,229,1998-08-17,7,9,NA,51.263,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,1,0,NA,14.728,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,2,0.8,NA,13.479,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,3,1.8,NA,14.772,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,4,3,NA,12.313,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,5,4,NA,13.235,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,6,5.4,NA,37.307,NA,NA,NA,""
"R","Peter Lake",1998,230,1998-08-18,7,12,NA,136.733,NA,NA,NA,""
"L","Paul Lake",1998,236,1998-08-24,1,0,576.302,8.005,24.279,5.386,4.77,""
"L","Paul Lake",1998,236,1998-08-24,2,0.7,576.302,5.289,19.512,4.185,1.551,""
"L","Paul Lake",1998,236,1998-08-24,3,1.5,576.302,7.882,22.042,4.004,0.848,""
"L","Paul Lake",1998,236,1998-08-24,4,2.8,NA,16.326,NA,NA,NA,""
"L","Paul Lake",1998,236,1998-08-24,5,3.7,NA,13.697,NA,NA,NA,""
"L","Paul Lake",1998,236,1998-08-24,6,5.4,NA,38.012,NA,NA,NA,""
"L","Paul Lake",1998,236,1998-08-24,7,9,1048.653,50.417,345.495,2.935,3.234,""
"R","Peter Lake",1998,237,1998-08-25,1,0,488.017,13.222,6.349,0.988,1.659,""
"R","Peter Lake",1998,237,1998-08-25,2,0.7,488.017,14.371,8.749,0.906,2.858,""
"R","Peter Lake",1998,237,1998-08-25,3,1.5,488.017,17.789,6.742,0.969,0.918,""
"R","Peter Lake",1998,237,1998-08-25,4,3.2,NA,14.918,NA,NA,NA,""
"R","Peter Lake",1998,237,1998-08-25,5,4.3,NA,17.889,NA,NA,NA,""
"R","Peter Lake",1998,237,1998-08-25,6,5.9,NA,32.545,NA,NA,NA,""
"R","Peter Lake",1998,237,1998-08-25,7,12,3497.699,142.411,2713.684,4.399,18.404,""
"L","Paul Lake",1998,241,1998-08-29,1,0,NA,9.155,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,2,0.8,NA,10.932,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,3,1.8,NA,13.039,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,4,2.9,NA,6.615,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,5,3.7,NA,46.614,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,6,5.6,NA,49.736,NA,NA,NA,""
"L","Paul Lake",1998,241,1998-08-29,7,9,NA,77.765,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,1,0,NA,20.759,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,2,0.9,NA,25.216,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,3,1.8,NA,30.592,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,4,3.3,NA,17.058,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,5,4.3,NA,18.031,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,6,6,NA,56.733,NA,NA,NA,""
"R","Peter Lake",1998,242,1998-08-30,7,12,NA,129.794,NA,NA,NA,""
"L","Paul Lake",1999,144,1999-05-24,1,0,340.252,8.806,21.375,4.255,1.106,""
"L","Paul Lake",1999,144,1999-05-24,2,0.6,340.252,8.617,20.219,13.824,4.3,""
"L","Paul Lake",1999,144,1999-05-24,3,1.3,340.252,12.039,20.85,4.488,0.442,""
"L","Paul Lake",1999,144,1999-05-24,4,3.2,NA,8.781,NA,NA,NA,""
"L","Paul Lake",1999,144,1999-05-24,5,3.7,NA,10.842,NA,NA,NA,""
"L","Paul Lake",1999,144,1999-05-24,6,6,NA,34.043,NA,NA,NA,""
"L","Paul Lake",1999,144,1999-05-24,7,9,1100.092,37.759,463.32,2.822,12.479,""
"R","Peter Lake",1999,144,1999-05-24,1,0,560.862,11.14,15.55,35.375,0.943,""
"R","Peter Lake",1999,144,1999-05-24,2,0.6,560.862,4.083,16.777,35.528,1.464,""
"R","Peter Lake",1999,144,1999-05-24,3,1.4,560.862,17.913,15.258,35.796,0.423,""
"R","Peter Lake",1999,144,1999-05-24,4,2.8,NA,20.795,NA,NA,NA,""
"R","Peter Lake",1999,144,1999-05-24,5,3.5,NA,24.245,NA,NA,NA,""
"R","Peter Lake",1999,144,1999-05-24,6,5.5,NA,37.43,NA,NA,NA,""
"R","Peter Lake",1999,144,1999-05-24,7,12,1587.037,26.583,983.596,2.022,2.369,""
"L","Paul Lake",1999,172,1999-06-21,1,0,393.202,15.827,26.973,5.075,0.75,""
"L","Paul Lake",1999,172,1999-06-21,2,0.7,393.202,10.372,28.696,4.543,0.684,""
"L","Paul Lake",1999,172,1999-06-21,3,1.6,393.202,9.75,22.62,4.582,0.451,""
"L","Paul Lake",1999,172,1999-06-21,4,2.4,NA,16.518,NA,NA,NA,""
"L","Paul Lake",1999,172,1999-06-21,5,3.4,NA,17.512,NA,NA,NA,""
"L","Paul Lake",1999,172,1999-06-21,6,5.6,NA,18.281,NA,NA,NA,""
"L","Paul Lake",1999,172,1999-06-21,7,9,1359.99,75.189,314.654,3.677,12.186,""
"R","Peter Lake",1999,172,1999-06-21,1,0,538.694,16.863,22.951,1.858,0.954,""
"R","Peter Lake",1999,172,1999-06-21,2,0.9,538.694,21.462,25.922,1.69,0,""
"R","Peter Lake",1999,172,1999-06-21,3,1.8,538.694,15.803,17.395,1.58,2.294,""
"R","Peter Lake",1999,172,1999-06-21,4,3,NA,21.062,NA,NA,NA,""
"R","Peter Lake",1999,172,1999-06-21,5,3.9,NA,16.109,NA,NA,NA,""
"R","Peter Lake",1999,172,1999-06-21,6,5.3,NA,38.61,NA,NA,NA,""
"R","Peter Lake",1999,172,1999-06-21,7,12,2098.122,61.886,1071.831,2.612,12.798,""
"L","Paul Lake",1999,200,1999-07-19,1,0,355.795,5.253,14.758,5.033,3.13,""
"L","Paul Lake",1999,200,1999-07-19,2,0.6,355.795,17.498,9.226,2.885,1.184,""
"L","Paul Lake",1999,200,1999-07-19,3,1.4,355.795,14.399,8.67,1.783,2.025,""
"L","Paul Lake",1999,200,1999-07-19,4,2.3,NA,7.253,NA,NA,NA,""
"L","Paul Lake",1999,200,1999-07-19,5,3,NA,8.73,NA,NA,NA,""
"L","Paul Lake",1999,200,1999-07-19,6,4.9,NA,10.007,NA,NA,NA,""
"L","Paul Lake",1999,200,1999-07-19,7,9,1657.376,72.473,757.637,3.456,15.817,""
"R","Peter Lake",1999,200,1999-07-19,1,0,594.585,8.732,9.38,1.333,1.255,""
"R","Peter Lake",1999,200,1999-07-19,2,0.8,594.585,13.329,13.28,1.628,0.945,""
"R","Peter Lake",1999,200,1999-07-19,3,1.5,594.585,13.394,5.603,1.185,0.781,""
"R","Peter Lake",1999,200,1999-07-19,4,2.6,NA,11.317,NA,NA,NA,""
"R","Peter Lake",1999,200,1999-07-19,5,3.6,NA,26.624,NA,NA,NA,""
"R","Peter Lake",1999,200,1999-07-19,6,5.5,NA,38.931,NA,NA,NA,""
"R","Peter Lake",1999,200,1999-07-19,7,12,2745.53,101.741,1709.183,1.729,20.998,""
"L","Paul Lake",1999,228,1999-08-16,1,0,395.547,11.063,11.579,3.994,0.02,""
"L","Paul Lake",1999,228,1999-08-16,2,0.5,395.547,6.25,12.907,4.554,0.712,""
"L","Paul Lake",1999,228,1999-08-16,3,1.3,395.547,12.636,27.058,4.412,0.975,""
"L","Paul Lake",1999,228,1999-08-16,4,2.8,NA,6.086,NA,NA,NA,""
"L","Paul Lake",1999,228,1999-08-16,5,3.8,NA,8.711,NA,NA,NA,""
"L","Paul Lake",1999,228,1999-08-16,6,5.8,NA,13.769,NA,NA,NA,""
"L","Paul Lake",1999,228,1999-08-16,7,9,1925.169,63.201,846.467,4.548,15.331,""
"R","Peter Lake",1999,228,1999-08-16,1,0,588.069,11.917,7.545,1.625,1.703,""
"R","Peter Lake",1999,228,1999-08-16,2,0.6,588.069,11.656,5.907,1.527,2.326,""
"R","Peter Lake",1999,228,1999-08-16,3,1.4,588.069,12.037,4.989,0.989,2.086,""
"R","Peter Lake",1999,228,1999-08-16,4,2.6,NA,12.357,NA,NA,NA,""
"R","Peter Lake",1999,228,1999-08-16,5,3.5,NA,12.444,NA,NA,NA,""
"R","Peter Lake",1999,228,1999-08-16,6,5.5,NA,20.941,NA,NA,NA,""
"R","Peter Lake",1999,228,1999-08-16,7,12,2863.51,100.263,1838.501,1.446,28.911,""
"L","Paul Lake",2001,148,2001-05-28,-1,NA,364.7116812,12.00205331,NA,NA,NA,""
"R","Peter Lake",2001,149,2001-05-29,-1,NA,471.2058599,11.48824111,NA,NA,NA,""
"L","Paul Lake",2001,155,2001-06-04,-1,NA,332.8062276,8.234097186,NA,NA,NA,""
"R","Peter Lake",2001,156,2001-06-05,-1,NA,419.7810129,9.432992317,NA,NA,NA,""
"L","Paul Lake",2001,162,2001-06-11,-1,NA,346.8394393,11.65951185,NA,NA,NA,""
"R","Peter Lake",2001,163,2001-06-12,-1,NA,450.8823453,9.775533783,NA,NA,NA,""
"L","Paul Lake",2001,169,2001-06-18,-1,NA,385.2427109,10.11807525,NA,NA,NA,""
"R","Peter Lake",2001,170,2001-06-19,-1,NA,413.1794374,7.89155572,NA,NA,NA,""
"L","Paul Lake",2001,176,2001-06-25,-1,NA,347.9548332,9.432992317,NA,NA,NA,""
"R","Peter Lake",2001,177,2001-06-26,-1,NA,386.2413775,7.89155572,NA,NA,NA,""
"L","Paul Lake",2001,183,2001-07-02,-1,NA,368.3302266,8.405367919,NA,NA,NA,""
"R","Peter Lake",2001,184,2001-07-03,-1,NA,435.6299821,8.234097186,NA,NA,NA,""
"L","Paul Lake",2001,190,2001-07-09,-1,NA,469.960769,13.71476064,NA,NA,NA,""
"R","Peter Lake",2001,191,2001-07-10,-1,NA,413.4388313,6.863931322,NA,NA,NA,""
"L","Paul Lake",2001,197,2001-07-16,-1,NA,399.859559,8.919180118,NA,NA,NA,""
"R","Peter Lake",2001,198,2001-07-17,-1,NA,372.2470749,6.521389856,NA,NA,NA,""
"L","Paul Lake",2001,204,2001-07-23,-1,NA,415.8771342,10.11807525,NA,NA,NA,""
"R","Peter Lake",2001,205,2001-07-24,-1,NA,399.7817408,6.863931322,NA,NA,NA,""
"L","Paul Lake",2001,211,2001-07-30,-1,NA,469.9348296,10.28934598,NA,NA,NA,""
"R","Peter Lake",2001,212,2001-07-31,-1,NA,468.4951933,7.035202055,NA,NA,NA,""
"L","Paul Lake",2001,218,2001-08-06,-1,NA,405.5273164,9.261721584,NA,NA,NA,""
"R","Peter Lake",2001,219,2001-08-07,-1,NA,399.1073166,7.89155572,NA,NA,NA,""
"L","Paul Lake",2001,225,2001-08-13,-1,NA,309.7590768,8.062826453,NA,NA,NA,""
"R","Peter Lake",2001,226,2001-08-14,-1,NA,438.6778608,7.89155572,NA,NA,NA,""
"L","Paul Lake",2001,232,2001-08-20,-1,NA,348.6033181,7.89155572,NA,NA,NA,""
"R","Peter Lake",2001,233,2001-08-21,-1,NA,483.5659807,8.062826453,NA,NA,NA,""
"L","Paul Lake",2001,239,2001-08-27,-1,NA,312.3659858,7.89155572,NA,NA,NA,""
"R","Peter Lake",2001,240,2001-08-28,-1,NA,390.0285289,7.549014254,NA,NA,NA,""
"R","Peter Lake",2002,148,2002-05-28,-1,NA,460.4179091,16.0417282,38.39668875,15.88487997,NA,""
"L","Paul Lake",2002,150,2002-05-30,-1,NA,295.2914434,9.874896798,NA,NA,NA,""
"R","Peter Lake",2002,154,2002-06-03,-1,NA,398.6903121,17.04741835,103.6973228,19.69490653,NA,""
"L","Paul Lake",2002,156,2002-06-05,-1,NA,410.0360552,15.50585009,NA,NA,NA,""
"R","Peter Lake",2002,161,2002-06-10,-1,NA,590.378608,24.37299786,97.2716115,54.86438248,NA,""
"L","Paul Lake",2002,163,2002-06-12,-1,NA,387.7218463,13.90844852,NA,NA,NA,""
"R","Peter Lake",2002,168,2002-06-17,-1,NA,651.0186578,33.61261408,136.2635978,126.9031924,NA,""
"L","Paul Lake",2002,170,2002-06-19,-1,NA,360.081084,11.52126165,NA,NA,NA,""
"R","Peter Lake",2002,175,2002-06-24,-1,NA,674.0075462,35.14590714,41.810895,34.46608643,NA,""
"L","Paul Lake",2002,177,2002-06-26,-1,NA,301.8704041,10.39523384,NA,NA,NA,""
"R","Peter Lake",2002,182,2002-07-01,-1,NA,709.6450156,32.94728093,167.0019593,106.9738227,NA,""
"L","Paul Lake",2002,184,2002-07-03,-1,NA,320.8675209,7.816975387,NA,NA,NA,""
"R","Peter Lake",2002,189,2002-07-08,-1,NA,734.9383556,42.45428717,36.87692925,50.05788744,NA,""
"L","Paul Lake",2002,191,2002-07-10,-1,NA,311.2693968,8.807942057,NA,NA,NA,""
"R","Peter Lake",2002,196,2002-07-15,-1,NA,607.1088957,19.47439329,54.77087175,1.055084279,NA,""
"L","Paul Lake",2002,198,2002-07-17,-1,NA,299.8979409,7.442648117,NA,NA,NA,""
"R","Peter Lake",2002,203,2002-07-22,-1,NA,651.5083194,23.81164205,51.94145775,0,NA,""
"L","Paul Lake",2002,205,2002-07-24,-1,NA,325.8658034,8.842682376,NA,NA,NA,""
"R","Peter Lake",2002,210,2002-07-29,-1,NA,793.7523383,27.0692612,38.953467,17.99504853,NA,""
"L","Paul Lake",2002,212,2002-07-31,-1,NA,321.5357408,7.544646308,NA,NA,NA,""
"R","Peter Lake",2002,217,2002-08-05,-1,NA,721.8497671,25.19808914,32.2371105,33.11792319,NA,""
"L","Paul Lake",2002,219,2002-08-07,-1,NA,308.4496474,9.753219771,NA,NA,NA,""
"R","Peter Lake",2002,224,2002-08-12,-1,NA,750.6194138,26.06496193,63.87542175,40.15181838,NA,""
"L","Paul Lake",2002,226,2002-08-14,-1,NA,295.0291004,7.306969808,NA,NA,NA,""
"R","Peter Lake",2002,231,2002-08-19,-1,NA,678.3517135,33.76679836,40.55376675,40.73797631,NA,""
"L","Paul Lake",2002,233,2002-08-21,-1,NA,309.722983,8.431392025,NA,NA,NA,""
"R","Peter Lake",2002,238,2002-08-26,-1,NA,641.6547368,21.78729241,40.354167,3.985873941,NA,""
"L","Paul Lake",2002,240,2002-08-28,-1,NA,278.6578711,6.629185133,NA,NA,NA,""
"R","Peter Lake",2002,246,2002-09-03,-1,NA,549.6213663,14.45818167,NA,NA,NA,""
"R","Peter Lake",2003,147,2003-05-27,-1,NA,391.0485333,10.59743341,NA,NA,NA,""
"L","Paul Lake",2003,148,2003-05-28,-1,NA,300.2713717,10.48463749,NA,NA,NA,""
"R","Peter Lake",2003,153,2003-06-02,-1,NA,385.3425403,9.37408078,NA,NA,NA,""
"L","Paul Lake",2003,154,2003-06-03,-1,NA,296.6402853,8.63441083,NA,NA,NA,""
"R","Peter Lake",2003,160,2003-06-09,-1,NA,385.1943327,6.595377554,NA,NA,NA,""
"L","Paul Lake",2003,161,2003-06-10,-1,NA,280.1151367,7.654370415,NA,NA,NA,""
"R","Peter Lake",2003,167,2003-06-16,-1,NA,381.7855576,9.71192214,NA,NA,NA,""
"L","Paul Lake",2003,168,2003-06-17,-1,NA,316.2036899,9.809910938,NA,NA,NA,""
"R","Peter Lake",2003,174,2003-06-23,-1,NA,359.1097932,8.553936068,NA,NA,NA,""
"L","Paul Lake",2003,175,2003-06-24,-1,NA,313.2395377,7.429694068,NA,NA,NA,""
"R","Peter Lake",2003,181,2003-06-30,-1,NA,417.7259033,9.567238112,NA,NA,NA,""
"L","Paul Lake",2003,182,2003-07-01,-1,NA,292.935095,8.634532894,NA,NA,NA,""
"R","Peter Lake",2003,188,2003-07-07,-1,NA,356.886679,8.537932141,NA,NA,NA,""
"L","Paul Lake",2003,189,2003-07-08,-1,NA,345.2523816,9.229206679,NA,NA,NA,""
"R","Peter Lake",2003,195,2003-07-14,-1,NA,401.5712737,13.88970136,NA,NA,NA,""
"L","Paul Lake",2003,196,2003-07-15,-1,NA,373.634139,10.24325041,NA,NA,NA,""
"R","Peter Lake",2003,202,2003-07-21,-1,NA,385.1943327,10.67808371,NA,NA,NA,""
"L","Paul Lake",2003,203,2003-07-22,-1,NA,388.1584849,9.969371279,NA,NA,NA,""
"R","Peter Lake",2003,209,2003-07-28,-1,NA,402.2382079,6.771828797,NA,NA,NA,""
"L","Paul Lake",2003,210,2003-07-29,-1,NA,355.9974334,8.907620348,NA,NA,NA,""
"R","Peter Lake",2003,216,2003-08-04,-1,NA,395.8652807,8.956186651,NA,NA,NA,""
"L","Paul Lake",2003,217,2003-08-05,-1,NA,344.2890321,7.879176383,NA,NA,NA,""
"R","Peter Lake",2003,223,2003-08-11,-1,NA,377.3393293,7.927395675,NA,NA,NA,""
"L","Paul Lake",2003,224,2003-08-12,-1,NA,360.1472465,10.96807372,NA,NA,NA,""
"R","Peter Lake",2003,230,2003-08-18,-1,NA,374.0046581,8.811366606,NA,NA,NA,""
"L","Paul Lake",2003,231,2003-08-19,-1,NA,337.7678972,7.060741733,NA,NA,NA,""
"R","Peter Lake",2003,237,2003-08-25,-1,NA,385.4166441,8.570539272,NA,NA,NA,""
"L","Paul Lake",2003,238,2003-08-26,-1,NA,371.5592325,9.695747324,NA,NA,NA,""
"L","Paul Lake",2005,144,2005-05-24,-1,NA,263.33,11.96,NA,NA,NA,""
"R","Peter Lake",2005,144,2005-05-24,-1,NA,527.36,20.6,NA,NA,NA,""
"L","Paul Lake",2005,152,2005-06-01,-1,NA,396.4,5.76,NA,NA,NA,""
"R","Peter Lake",2005,152,2005-06-01,-1,NA,427.21,15.15,NA,NA,NA,""
"L","Paul Lake",2005,158,2005-06-07,-1,NA,369.08,11.15,NA,NA,NA,""
"R","Peter Lake",2005,158,2005-06-07,-1,NA,395.7,12.58,NA,NA,NA,""
"L","Paul Lake",2005,165,2005-06-14,-1,NA,315.16,8.75,NA,NA,NA,""
"R","Peter Lake",2005,165,2005-06-14,-1,NA,413.91,9.85,NA,NA,NA,""
"L","Paul Lake",2005,172,2005-06-21,-1,NA,326.36,5.9,NA,NA,NA,""
"R","Peter Lake",2005,172,2005-06-21,-1,NA,425.11,16.15,NA,NA,NA,""
"L","Paul Lake",2005,179,2005-06-28,-1,NA,352.98,17.9,NA,NA,NA,""
"R","Peter Lake",2005,179,2005-06-28,-1,NA,411.81,16.26,NA,NA,NA,""
"L","Paul Lake",2005,185,2005-07-04,-1,NA,299.05,9.09,NA,NA,NA,""
"R","Peter Lake",2005,185,2005-07-04,-1,NA,358.58,NA,NA,NA,NA,""
"L","Paul Lake",2005,193,2005-07-12,-1,NA,351.58,10.08,NA,NA,NA,""
"R","Peter Lake",2005,193,2005-07-12,-1,NA,357.18,10.07,NA,NA,NA,""
"L","Paul Lake",2005,200,2005-07-19,-1,NA,402,6.81,NA,NA,NA,""
"R","Peter Lake",2005,200,2005-07-19,-1,NA,362.78,6.41,NA,NA,NA,""
"L","Paul Lake",2005,207,2005-07-26,-1,NA,280.14,12.3,NA,NA,NA,""
"R","Peter Lake",2005,207,2005-07-26,-1,NA,390.8,13.88,NA,NA,NA,""
"L","Paul Lake",2005,214,2005-08-02,-1,NA,362.08,9.85,NA,NA,NA,""
"R","Peter Lake",2005,214,2005-08-02,-1,NA,390.8,12.05,NA,NA,NA,""
"L","Paul Lake",2005,221,2005-08-09,-1,NA,329.86,11.77,NA,NA,NA,""
"R","Peter Lake",2005,221,2005-08-09,-1,NA,386.59,8.32,NA,NA,NA,""
"L","Paul Lake",2005,227,2005-08-15,-1,NA,266.83,11.77,NA,NA,NA,""
"R","Peter Lake",2005,227,2005-08-15,-1,NA,NA,9,NA,NA,NA,""
"L","Paul Lake",2005,235,2005-08-23,-1,NA,336.17,13.04,NA,NA,NA,""
"R","Peter Lake",2005,235,2005-08-23,-1,NA,450.33,11.49,NA,NA,NA,""
"R","Peter Lake",2006,142,2006-05-22,-1,NA,361.28,15.42,NA,NA,NA,""
"L","Paul Lake",2006,143,2006-05-23,-1,NA,224.86,7.25,NA,NA,NA,""
"R","Peter Lake",2006,170,2006-06-19,-1,NA,349.07,11.58,NA,NA,NA,""
"L","Paul Lake",2006,171,2006-06-20,-1,NA,315.8,15.04,NA,NA,NA,""
"R","Peter Lake",2006,198,2006-07-17,-1,NA,346.12,9.11,NA,NA,NA,""
"L","Paul Lake",2006,199,2006-07-18,-1,NA,327.59,8.47,NA,NA,NA,""
"R","Peter Lake",2006,226,2006-08-14,-1,NA,333.49,8.51,NA,NA,NA,""
"L","Paul Lake",2006,227,2006-08-15,-1,NA,307.38,4.26,NA,NA,NA,""
"L","Paul Lake",2007,143,2007-05-23,-1,NA,327.45,19.62,NA,NA,NA,""
"R","Peter Lake",2007,144,2007-05-24,-1,NA,341.72,15.48,NA,NA,NA,""
"L","Paul Lake",2007,148,2007-05-28,-1,NA,303.97,10.5,NA,NA,NA,""
"R","Peter Lake",2007,149,2007-05-29,-1,NA,345.09,19.98,NA,NA,NA,""
"L","Paul Lake",2007,155,2007-06-04,-1,NA,319.52,7.3,NA,NA,NA,""
"R","Peter Lake",2007,156,2007-06-05,-1,NA,327.16,4.88,NA,NA,NA,""
"L","Paul Lake",2007,162,2007-06-11,-1,NA,300.33,14.15,NA,NA,NA,""
"R","Peter Lake",2007,163,2007-06-12,-1,NA,362.03,14.17,NA,NA,NA,""
"L","Paul Lake",2007,169,2007-06-18,-1,NA,329.29,16.25,NA,NA,NA,""
"R","Peter Lake",2007,170,2007-06-19,-1,NA,343.93,15.24,NA,NA,NA,""
"L","Paul Lake",2007,176,2007-06-25,-1,NA,288.77,15.36,NA,NA,NA,""
"R","Peter Lake",2007,177,2007-06-26,-1,NA,379.09,5.22,NA,NA,NA,""
"L","Paul Lake",2007,183,2007-07-02,-1,NA,286.03,5.5,NA,NA,NA,""
"R","Peter Lake",2007,184,2007-07-03,-1,NA,423.42,6.65,NA,NA,NA,""
"L","Paul Lake",2007,190,2007-07-09,-1,NA,330.47,10.09,NA,NA,NA,""
